,drugid,omimid
3115,DB01073,276300
3116,DB01073,276300
3117,DB01073,276300
3118,DB01073,276300
3119,DB01073,276300
3120,DB01073,276300
3121,DB01073,276300
3122,DB01073,276300
3123,DB01073,276300
3124,DB01073,276300
3125,DB01073,276300
3126,DB01073,276300
3127,DB01073,276300
3128,DB01073,276300
3129,DB01073,276300
3130,DB01073,276300
3131,DB01073,276300
3132,DB01073,276300
3133,DB01073,276300
3134,DB01073,276300
3135,DB01073,276300
3136,DB01073,276300
3137,DB01073,276300
3138,DB01073,276300
3139,DB01073,276300
3140,DB01073,276300
3141,DB01073,276300
3142,DB01073,276300
3143,DB01073,276300
3144,DB01073,276300
3145,DB01073,276300
3146,DB01073,276300
3147,DB01073,276300
3148,DB01073,276300
3149,DB01073,276300
3150,DB01073,276300
3151,DB01073,276300
3152,DB01073,276300
3153,DB01073,276300
3154,DB01073,276300
3155,DB01073,276300
3156,DB01073,276300
3157,DB01073,276300
3158,DB01073,276300
3159,DB01073,276300
3160,DB01073,276300
3161,DB01073,276300
3162,DB01073,276300
3163,DB01073,276300
3164,DB01073,276300
3165,DB01073,276300
3166,DB01073,276300
3167,DB01073,276300
3168,DB01073,276300
3169,DB01073,276300
3170,DB01073,276300
3171,DB01073,276300
3172,DB01073,109543
3173,DB01073,109543
3174,DB01073,109543
3175,DB01073,109543
3176,DB01073,109543
3177,DB01073,109543
3178,DB01073,109543
3179,DB01073,109543
3180,DB01073,109543
3181,DB01073,109543
3182,DB01073,109543
3183,DB01073,109543
3184,DB01073,109543
3185,DB01073,109543
3186,DB01073,109543
3187,DB01073,109543
3188,DB01073,109543
3189,DB01073,109543
3190,DB01073,109543
3191,DB01073,109543
3192,DB01073,109543
3193,DB01073,109543
3194,DB01073,109543
3195,DB01073,109543
3196,DB01073,109543
3197,DB01073,109543
3198,DB01073,109543
3199,DB01073,109543
3200,DB01073,109543
3201,DB01073,109543
3202,DB01073,109543
3203,DB01073,109543
3204,DB01073,109543
3205,DB01073,109543
3206,DB01073,109543
3207,DB01073,109543
3208,DB01073,109543
3209,DB01073,109543
3210,DB01073,109543
3211,DB01073,109543
3212,DB01073,109543
3213,DB01073,109543
3214,DB01073,109543
3215,DB01073,109543
3216,DB01073,109543
3217,DB01073,109543
3218,DB01073,109543
3219,DB01073,109543
3220,DB01073,109543
3221,DB01073,109543
3222,DB01073,109543
3223,DB01073,109543
3224,DB01073,109543
3225,DB01073,109543
3226,DB01073,109543
3227,DB01073,109543
3228,DB01073,109543
3229,DB01073,109543
3230,DB01073,109543
3231,DB01073,109543
3232,DB01073,109543
3233,DB01073,109543
3234,DB01073,109543
3235,DB01073,109543
3236,DB01073,109543
3237,DB01073,109543
3238,DB01073,109543
3239,DB01073,109543
3240,DB01073,109543
3241,DB01073,109543
3242,DB01073,109543
3243,DB01073,109543
3244,DB01073,109543
3245,DB01073,109543
3246,DB01073,109543
3247,DB01073,109543
3248,DB01073,109543
3249,DB01073,109543
3250,DB01073,109543
3251,DB01073,109543
3252,DB01073,109543
3253,DB01073,109543
3254,DB01073,109543
3255,DB01073,109543
3256,DB01073,267730
3257,DB01073,267730
3258,DB01073,267730
3259,DB01073,267730
3260,DB01073,267730
3261,DB01073,267730
3262,DB01073,267730
3263,DB01073,267730
3264,DB01073,267730
3265,DB01073,267730
3266,DB01073,267730
3267,DB01073,267730
3268,DB01073,267730
3269,DB01073,267730
3270,DB01073,267730
3271,DB01073,267730
3272,DB01073,267730
3273,DB01073,267730
3274,DB01073,267730
3275,DB01073,267730
3276,DB01073,267730
3277,DB01073,267730
3278,DB01073,267730
3279,DB01073,267730
3280,DB01073,267730
3281,DB01073,267730
3282,DB01073,267730
3283,DB01073,267730
3284,DB01073,267730
3285,DB01073,267730
3286,DB01073,267730
3287,DB01073,267730
3288,DB01073,267730
3289,DB01073,267730
3290,DB01073,267730
3291,DB01073,267730
3292,DB01073,267730
3293,DB01073,267730
3294,DB01073,267730
3295,DB01073,267730
3296,DB01073,267730
3297,DB01073,267730
3298,DB01073,267730
3299,DB01073,267730
3300,DB01073,267730
3301,DB01073,267730
3302,DB01073,267730
3303,DB01073,267730
3304,DB01073,267730
3305,DB01073,267730
3306,DB01073,267730
3307,DB01073,267730
3308,DB01073,267730
3309,DB01073,267730
3310,DB01073,267730
3311,DB01073,267730
3312,DB01073,267730
3313,DB01073,267730
3314,DB01073,267730
3315,DB01073,267730
3316,DB01073,267730
3317,DB01073,267730
3318,DB01073,267730
3319,DB01073,267730
3320,DB01073,267730
3321,DB01073,267730
3322,DB01073,267730
3323,DB01073,267730
3324,DB01073,267730
3325,DB01073,267730
3326,DB01073,267730
3327,DB01073,267730
3328,DB01073,267730
3329,DB01073,267730
3330,DB01073,267730
3331,DB01073,267730
3332,DB01073,267730
3333,DB01073,267730
3334,DB01073,267730
3335,DB01073,267730
3336,DB01073,267730
3337,DB01073,267730
3338,DB01073,267730
3339,DB01073,267730
3340,DB01073,247640
3341,DB01073,247640
3342,DB01073,247640
3343,DB01073,247640
3344,DB01073,247640
3345,DB01073,247640
3346,DB01073,247640
3347,DB01073,247640
3348,DB01073,247640
3349,DB01073,247640
3350,DB01073,247640
3351,DB01073,247640
3352,DB01073,247640
3353,DB01073,247640
3354,DB01073,247640
3355,DB01073,247640
3356,DB01073,247640
3357,DB01073,247640
3358,DB01073,247640
3359,DB01073,247640
3360,DB01073,247640
3361,DB01073,247640
3362,DB01073,247640
3363,DB01073,247640
3364,DB01073,247640
3365,DB01073,247640
3366,DB01073,247640
3367,DB01073,247640
3368,DB01073,247640
3369,DB01073,247640
3370,DB01073,247640
3371,DB01073,247640
3372,DB01073,247640
3373,DB01073,247640
3374,DB01073,247640
3375,DB01073,247640
3376,DB01073,247640
3377,DB01073,247640
3378,DB01073,247640
3379,DB01073,247640
3380,DB01073,247640
3381,DB01073,247640
3382,DB01073,247640
3383,DB01073,247640
3384,DB01073,247640
3385,DB01073,247640
3386,DB01073,247640
3387,DB01073,247640
3388,DB01073,247640
3389,DB01073,247640
3390,DB01073,247640
3391,DB01073,247640
3392,DB01073,247640
3393,DB01073,247640
3394,DB01073,247640
3395,DB01073,247640
3396,DB01073,247640
3397,DB01073,247640
3398,DB01073,247640
3399,DB01073,247640
3400,DB01073,247640
3401,DB01073,247640
3402,DB01073,247640
3403,DB01073,247640
3404,DB01073,247640
3405,DB01073,247640
3406,DB01073,247640
3407,DB01073,247640
3408,DB01073,247640
3409,DB01073,247640
3410,DB01073,247640
3411,DB01073,247640
3412,DB01073,247640
3413,DB01073,247640
3414,DB01073,247640
3415,DB01073,247640
3416,DB01073,247640
3417,DB01073,247640
3418,DB01073,247640
3419,DB01073,247640
3420,DB01073,247640
3421,DB01073,247640
3422,DB01073,247640
3423,DB01073,247640
3424,DB01073,236000
3425,DB01073,236000
3426,DB01073,236000
3427,DB01073,236000
3428,DB01073,236000
3429,DB01073,236000
3430,DB01073,236000
3431,DB01073,236000
3432,DB01073,236000
3433,DB01073,236000
3434,DB01073,236000
3435,DB01073,236000
3436,DB01073,236000
3437,DB01073,236000
3438,DB01073,236000
3439,DB01073,236000
3440,DB01073,236000
3441,DB01073,236000
3442,DB01073,236000
3443,DB01073,236000
3444,DB01073,236000
3445,DB01073,236000
3446,DB01073,236000
3447,DB01073,236000
3448,DB01073,236000
3449,DB01073,236000
3450,DB01073,236000
3451,DB01073,236000
3452,DB01073,236000
3453,DB01073,236000
3454,DB01073,236000
3455,DB01073,236000
3456,DB01073,236000
3457,DB01073,236000
3458,DB01073,236000
3459,DB01073,236000
3460,DB01073,236000
3461,DB01073,236000
3462,DB01073,236000
3463,DB01073,236000
3464,DB01073,236000
3465,DB01073,236000
3466,DB01073,236000
3467,DB01073,236000
3468,DB01073,236000
3469,DB01073,236000
3470,DB01073,236000
3471,DB01073,236000
3472,DB01073,236000
3473,DB01073,236000
3474,DB01073,236000
3475,DB01073,236000
3476,DB01073,236000
3477,DB01073,236000
3478,DB01073,236000
3479,DB01073,236000
3480,DB01073,236000
3481,DB01073,236000
3482,DB01073,236000
3483,DB01073,236000
3484,DB01073,236000
3485,DB01073,236000
3486,DB01073,236000
3487,DB01073,236000
3488,DB01073,236000
3489,DB01073,236000
3490,DB01073,236000
3491,DB01073,236000
3492,DB01073,236000
3493,DB01073,236000
3494,DB01073,236000
3495,DB01073,236000
3496,DB01073,236000
3497,DB01073,236000
3498,DB01073,236000
3499,DB01073,236000
3500,DB01073,236000
3501,DB01073,236000
3502,DB01073,236000
3503,DB01073,236000
3504,DB01073,236000
3505,DB01073,236000
3506,DB01073,236000
3507,DB01073,236000
3508,DB01073,223350
3509,DB01073,223350
3510,DB01073,223350
3511,DB01073,223350
3512,DB01073,223350
3513,DB01073,223350
3514,DB01073,223350
3515,DB01073,223350
3516,DB01073,223350
3517,DB01073,223350
3518,DB01073,223350
3519,DB01073,223350
3520,DB01073,223350
3521,DB01073,223350
3522,DB01073,223350
3523,DB01073,223350
3524,DB01073,223350
3525,DB01073,223350
3526,DB01073,223350
3527,DB01073,223350
3528,DB01073,223350
3529,DB01073,223350
3530,DB01073,223350
3531,DB01073,223350
3532,DB01073,223350
3533,DB01073,223350
3534,DB01073,223350
3535,DB01073,223350
3536,DB01073,223350
3537,DB01073,223350
3538,DB01073,223350
3539,DB01073,223350
3540,DB01073,223350
3541,DB01073,223350
3542,DB01073,223350
3543,DB01073,223350
3544,DB01073,223350
3545,DB01073,223350
3546,DB01073,223350
3547,DB01073,223350
3548,DB01073,223350
3549,DB01073,223350
3550,DB01073,223350
3551,DB01073,223350
3552,DB01073,223350
3553,DB01073,223350
3554,DB01073,223350
3555,DB01073,223350
3556,DB01073,223350
3557,DB01073,223350
3558,DB01073,223350
3559,DB01073,223350
3560,DB01073,223350
3561,DB01073,223350
3562,DB01073,223350
3563,DB01073,223350
3564,DB01073,223350
3565,DB01073,223350
3566,DB01073,223350
3567,DB01073,223350
3568,DB01073,223350
3569,DB01073,223350
3570,DB01073,223350
3571,DB01073,223350
3572,DB01073,223350
3573,DB01073,223350
3574,DB01073,223350
3575,DB01073,223350
3576,DB01073,223350
3577,DB01073,223350
3578,DB01073,223350
3579,DB01073,223350
3580,DB01073,223350
3581,DB01073,223350
3582,DB01073,223350
3583,DB01073,223350
3584,DB01073,223350
3585,DB01073,223350
3586,DB01073,223350
3587,DB01073,223350
3588,DB01073,223350
3589,DB01073,223350
3590,DB01073,223350
3591,DB01073,223350
3592,DB00898,147530
3593,DB00898,147530
3594,DB00898,147530
3595,DB00898,147530
3596,DB00715,131300
3597,DB00715,131300
3598,DB00715,252320
3599,DB00715,252320
3600,DB00715,164230
3601,DB00715,164230
3602,DB00715,167870
3603,DB00715,167870
3604,DB00758,540000
3605,DB00758,540000
3606,DB00758,125310
3607,DB00758,125310
3608,DB00758,601367
3609,DB00758,601367
3610,DB00627,144650
3611,DB00627,144650
3612,DB00627,144650
3613,DB00627,144650
3614,DB00627,144650
3615,DB00627,144010
3616,DB00627,144010
3617,DB00627,144010
3618,DB00627,144010
3619,DB00627,144010
3620,DB00988,166300
3621,DB00988,166300
3622,DB00988,146255
3623,DB00988,146255
3624,DB00988,310468
3625,DB00988,310468
3626,DB00988,161900
3627,DB00988,161900
3628,DB00661,607554
3629,DB00661,607554
3630,DB00661,157300
3631,DB00661,157300
3632,DB00661,115000
3633,DB00661,115000
3634,DB00661,608583
3635,DB00661,608583
3636,DB00661,115195
3637,DB00661,115195
3638,DB00661,608622
3639,DB00661,608622
3640,DB00661,161900
3641,DB00661,161900
3642,DB00661,200170
3643,DB00661,200170
3644,DB01008,276300
3645,DB01008,276300
3646,DB01008,276300
3647,DB01008,276300
3648,DB01008,276300
3649,DB01008,276300
3650,DB01008,276300
3651,DB01008,276300
3652,DB01008,276300
3653,DB01008,276300
3654,DB01008,246470
3655,DB01008,246470
3656,DB01008,246470
3657,DB01008,246470
3658,DB01008,246470
3659,DB01008,246470
3660,DB01008,246470
3661,DB01008,246470
3662,DB01008,246470
3663,DB01008,246470
3664,DB01008,263300
3665,DB01008,263300
3666,DB01008,263300
3667,DB01008,263300
3668,DB01008,263300
3669,DB01008,263300
3670,DB01008,263300
3671,DB01008,263300
3672,DB01008,263300
3673,DB01008,263300
3674,DB01008,254450
3675,DB01008,254450
3676,DB01008,254450
3677,DB01008,254450
3678,DB01008,254450
3679,DB01008,254450
3680,DB01008,254450
3681,DB01008,254450
3682,DB01008,254450
3683,DB01008,254450
3684,DB01008,223350
3685,DB01008,223350
3686,DB01008,223350
3687,DB01008,223350
3688,DB01008,223350
3689,DB01008,223350
3690,DB01008,223350
3691,DB01008,223350
3692,DB01008,223350
3693,DB01008,223350
3694,DB00653,248190
3695,DB00653,248190
3696,DB00653,248190
3697,DB00653,248190
3698,DB00653,248190
3699,DB00653,239350
3700,DB00653,239350
3701,DB00653,239350
3702,DB00653,239350
3703,DB00653,239350
3704,DB00653,127350
3705,DB00653,127350
3706,DB00653,127350
3707,DB00653,127350
3708,DB00653,127350
3709,DB00653,189800
3710,DB00653,189800
3711,DB00653,189800
3712,DB00653,189800
3713,DB00653,189800
3714,DB00653,217200
3715,DB00653,217200
3716,DB00653,217200
3717,DB00653,217200
3718,DB00653,217200
3719,DB01217,174800
3720,DB01217,174800
3721,DB01217,174800
3722,DB01217,174800
3723,DB01217,174800
3724,DB01217,174800
3725,DB01217,174800
3726,DB01217,114480
3727,DB01217,114480
3728,DB01217,114480
3729,DB01217,114480
3730,DB01217,114480
3731,DB01217,114480
3732,DB01217,114480
3733,DB01101,276300
3734,DB01101,276300
3735,DB01101,276300
3736,DB01101,276300
3737,DB01101,276300
3738,DB01101,276300
3739,DB01101,276300
3740,DB01101,276300
3741,DB01101,276300
3742,DB01101,276300
3743,DB01101,276300
3744,DB01101,276300
3745,DB01101,276300
3746,DB01101,276300
3747,DB01101,276300
3748,DB01101,276300
3749,DB01101,276300
3750,DB01101,276300
3751,DB01101,276300
3752,DB01101,276300
3753,DB01101,276300
3754,DB01101,276300
3755,DB01101,276300
3756,DB01101,276300
3757,DB01101,144700
3758,DB01101,144700
3759,DB01101,144700
3760,DB01101,144700
3761,DB01101,144700
3762,DB01101,144700
3763,DB01101,144700
3764,DB01101,144700
3765,DB01101,144700
3766,DB01101,144700
3767,DB01101,144700
3768,DB01101,144700
3769,DB01101,144700
3770,DB01101,144700
3771,DB01101,144700
3772,DB01101,144700
3773,DB01101,144700
3774,DB01101,144700
3775,DB01101,144700
3776,DB01101,144700
3777,DB01101,144700
3778,DB01101,144700
3779,DB01101,144700
3780,DB01101,144700
3781,DB01101,114500
3782,DB01101,114500
3783,DB01101,114500
3784,DB01101,114500
3785,DB01101,114500
3786,DB01101,114500
3787,DB01101,114500
3788,DB01101,114500
3789,DB01101,114500
3790,DB01101,114500
3791,DB01101,114500
3792,DB01101,114500
3793,DB01101,114500
3794,DB01101,114500
3795,DB01101,114500
3796,DB01101,114500
3797,DB01101,114500
3798,DB01101,114500
3799,DB01101,114500
3800,DB01101,114500
3801,DB01101,114500
3802,DB01101,114500
3803,DB01101,114500
3804,DB01101,114500
3805,DB01101,176807
3806,DB01101,176807
3807,DB01101,176807
3808,DB01101,176807
3809,DB01101,176807
3810,DB01101,176807
3811,DB01101,176807
3812,DB01101,176807
3813,DB01101,176807
3814,DB01101,176807
3815,DB01101,176807
3816,DB01101,176807
3817,DB01101,176807
3818,DB01101,176807
3819,DB01101,176807
3820,DB01101,176807
3821,DB01101,176807
3822,DB01101,176807
3823,DB01101,176807
3824,DB01101,176807
3825,DB01101,176807
3826,DB01101,176807
3827,DB01101,176807
3828,DB01101,176807
3829,DB01101,114480
3830,DB01101,114480
3831,DB01101,114480
3832,DB01101,114480
3833,DB01101,114480
3834,DB01101,114480
3835,DB01101,114480
3836,DB01101,114480
3837,DB01101,114480
3838,DB01101,114480
3839,DB01101,114480
3840,DB01101,114480
3841,DB01101,114480
3842,DB01101,114480
3843,DB01101,114480
3844,DB01101,114480
3845,DB01101,114480
3846,DB01101,114480
3847,DB01101,114480
3848,DB01101,114480
3849,DB01101,114480
3850,DB01101,114480
3851,DB01101,114480
3852,DB01101,114480
3853,DB01101,137215
3854,DB01101,137215
3855,DB01101,137215
3856,DB01101,137215
3857,DB01101,137215
3858,DB01101,137215
3859,DB01101,137215
3860,DB01101,137215
3861,DB01101,137215
3862,DB01101,137215
3863,DB01101,137215
3864,DB01101,137215
3865,DB01101,137215
3866,DB01101,137215
3867,DB01101,137215
3868,DB01101,137215
3869,DB01101,137215
3870,DB01101,137215
3871,DB01101,137215
3872,DB01101,137215
3873,DB01101,137215
3874,DB01101,137215
3875,DB01101,137215
3876,DB01101,137215
3877,DB00203,178600
3878,DB00203,178600
3879,DB00203,178600
3880,DB00203,178600
3881,DB00203,178600
3882,DB00203,178600
3883,DB00203,178600
3884,DB00203,161900
3885,DB00203,161900
3886,DB00203,161900
3887,DB00203,161900
3888,DB00203,161900
3889,DB00203,161900
3890,DB00203,161900
3891,DB00724,106400
3892,DB00724,106400
3893,DB00724,106400
3894,DB00820,178600
3895,DB00820,178600
3896,DB00820,161900
3897,DB00820,161900
3898,DB00440,208550
3899,DB00440,208550
3900,DB00440,208550
3901,DB00440,604416
3902,DB00440,604416
3903,DB00440,604416
3904,DB00440,166760
3905,DB00440,166760
3906,DB00440,166760
3907,DB00368,146500
3908,DB00368,146500
3909,DB00368,146500
3910,DB00368,146500
3911,DB00368,146500
3912,DB00368,146500
3913,DB00368,146500
3914,DB00368,146500
3915,DB00368,146500
3916,DB00368,146500
3917,DB00368,146500
3918,DB00368,146500
3919,DB00368,146500
3920,DB00537,258360
3921,DB00537,258360
3922,DB00537,258360
3923,DB00537,258360
3924,DB00537,258360
3925,DB00537,145590
3926,DB00537,145590
3927,DB00537,145590
3928,DB00537,145590
3929,DB00537,145590
3930,DB00537,208550
3931,DB00537,208550
3932,DB00537,208550
3933,DB00537,208550
3934,DB00537,208550
3935,DB00537,166760
3936,DB00537,166760
3937,DB00537,166760
3938,DB00537,166760
3939,DB00537,166760
3940,DB00537,266600
3941,DB00537,266600
3942,DB00537,266600
3943,DB00537,266600
3944,DB00537,266600
3945,DB00571,171300
3946,DB00571,171300
3947,DB00571,140850
3948,DB00571,140850
3949,DB00571,190300
3950,DB00571,190300
3951,DB00571,157300
3952,DB00571,157300
3953,DB00571,110100
3954,DB00571,110100
3955,DB00571,115000
3956,DB00571,115000
3957,DB00571,300125
3958,DB00571,300125
3959,DB00571,608622
3960,DB00571,608622
3961,DB00571,157700
3962,DB00571,157700
3963,DB00571,161900
3964,DB00571,161900
3965,DB00351,114480
3966,DB00351,114480
3967,DB00351,114480
3968,DB00351,114480
3969,DB00351,109100
3970,DB00351,109100
3971,DB00351,109100
3972,DB00351,109100
3973,DB00351,192000
3974,DB00351,192000
3975,DB00351,192000
3976,DB00351,192000
3977,DB01088,178600
3978,DB01088,178600
3979,DB01088,178600
3980,DB01088,145500
3981,DB01088,145500
3982,DB01088,145500
3983,DB01088,608622
3984,DB01088,608622
3985,DB01088,608622
3986,DB01088,161900
3987,DB01088,161900
3988,DB01088,161900
3989,DB00668,208550
3990,DB00668,601682
3991,DB00668,137750
3992,DB00668,137760
3993,DB00668,600807
3994,DB00668,147540
3995,DB01075,145590
3996,DB01075,145590
3997,DB01075,145590
3998,DB01075,145590
3999,DB01075,608088
4000,DB01075,608088
4001,DB01075,608088
4002,DB01075,608088
4003,DB01075,158280
4004,DB01075,158280
4005,DB01075,158280
4006,DB01075,158280
4007,DB01075,147540
4008,DB01075,147540
4009,DB01075,147540
4010,DB01075,147540
4011,DB00437,310468
4012,DB00437,310468
4013,DB00437,310468
4014,DB00437,310468
4015,DB00437,310468
4016,DB00437,310468
4017,DB00437,310468
4018,DB00437,310468
4019,DB00437,310468
4020,DB00437,310468
4021,DB00437,310468
4022,DB00437,310468
4023,DB00437,310468
4024,DB00437,310468
4025,DB00437,310468
4026,DB00437,310468
4027,DB00437,310468
4028,DB00437,602068
4029,DB00437,602068
4030,DB00437,602068
4031,DB00437,602068
4032,DB00437,602068
4033,DB00437,602068
4034,DB00437,602068
4035,DB00437,602068
4036,DB00437,602068
4037,DB00437,602068
4038,DB00437,602068
4039,DB00437,602068
4040,DB00437,602068
4041,DB00437,602068
4042,DB00437,602068
4043,DB00437,602068
4044,DB00437,602068
4045,DB00853,276300
4046,DB00853,276300
4047,DB00853,276300
4048,DB00853,276300
4049,DB00853,276300
4050,DB00853,276300
4051,DB00853,276300
4052,DB00853,276300
4053,DB00853,276300
4054,DB00853,276300
4055,DB00853,276300
4056,DB00853,276300
4057,DB00853,276300
4058,DB00853,276300
4059,DB00853,276300
4060,DB00853,276300
4061,DB00853,276300
4062,DB00853,276300
4063,DB00853,276300
4064,DB00853,276300
4065,DB00853,276300
4066,DB00853,276300
4067,DB00853,276300
4068,DB00853,276300
4069,DB00853,276300
4070,DB00853,276300
4071,DB00853,276300
4072,DB00853,276300
4073,DB00853,155601
4074,DB00853,155601
4075,DB00853,155601
4076,DB00853,155601
4077,DB00853,155601
4078,DB00853,155601
4079,DB00853,155601
4080,DB00853,155601
4081,DB00853,155601
4082,DB00853,155601
4083,DB00853,155601
4084,DB00853,155601
4085,DB00853,155601
4086,DB00853,155601
4087,DB00853,155601
4088,DB00853,155601
4089,DB00853,155601
4090,DB00853,155601
4091,DB00853,155601
4092,DB00853,155601
4093,DB00853,155601
4094,DB00853,155601
4095,DB00853,155601
4096,DB00853,155601
4097,DB00853,155601
4098,DB00853,155601
4099,DB00853,155601
4100,DB00853,155601
4101,DB00853,155600
4102,DB00853,155600
4103,DB00853,155600
4104,DB00853,155600
4105,DB00853,155600
4106,DB00853,155600
4107,DB00853,155600
4108,DB00853,155600
4109,DB00853,155600
4110,DB00853,155600
4111,DB00853,155600
4112,DB00853,155600
4113,DB00853,155600
4114,DB00853,155600
4115,DB00853,155600
4116,DB00853,155600
4117,DB00853,155600
4118,DB00853,155600
4119,DB00853,155600
4120,DB00853,155600
4121,DB00853,155600
4122,DB00853,155600
4123,DB00853,155600
4124,DB00853,155600
4125,DB00853,155600
4126,DB00853,155600
4127,DB00853,155600
4128,DB00853,155600
4129,DB00843,605055
4130,DB00843,605055
4131,DB00843,125320
4132,DB00843,125320
4133,DB00843,104300
4134,DB00843,104300
4135,DB00214,215140
4136,DB00214,166300
4137,DB00214,146255
4138,DB00214,600351
4139,DB00214,608622
4140,DB00214,208300
4141,DB00214,161900
4142,DB01367,168600
4143,DB01367,168100
4144,DB00215,131300
4145,DB00215,131300
4146,DB00215,131300
4147,DB00215,131300
4148,DB00215,131300
4149,DB00215,131300
4150,DB00215,225755
4151,DB00215,225755
4152,DB00215,225755
4153,DB00215,225755
4154,DB00215,225755
4155,DB00215,225755
4156,DB00215,608033
4157,DB00215,608033
4158,DB00215,608033
4159,DB00215,608033
4160,DB00215,608033
4161,DB00215,608033
4162,DB00215,182830
4163,DB00215,182830
4164,DB00215,182830
4165,DB00215,182830
4166,DB00215,182830
4167,DB00215,182830
4168,DB00215,260970
4169,DB00215,260970
4170,DB00215,260970
4171,DB00215,260970
4172,DB00215,260970
4173,DB00215,260970
4174,DB00215,164230
4175,DB00215,164230
4176,DB00215,164230
4177,DB00215,164230
4178,DB00215,164230
4179,DB00215,164230
4180,DB00215,225740
4181,DB00215,225740
4182,DB00215,225740
4183,DB00215,225740
4184,DB00215,225740
4185,DB00215,225740
4186,DB00215,167870
4187,DB00215,167870
4188,DB00215,167870
4189,DB00215,167870
4190,DB00215,167870
4191,DB00215,167870
4192,DB00215,103780
4193,DB00215,103780
4194,DB00215,103780
4195,DB00215,103780
4196,DB00215,103780
4197,DB00215,103780
4198,DB00201,145590
4199,DB00201,157300
4200,DB00201,147530
4201,DB00201,136200
4202,DB00201,140600
4203,DB00497,147530
4204,DB00497,147530
4205,DB00497,147530
4206,DB00497,147530
4207,DB01577,264120
4208,DB01577,264120
4209,DB01577,264120
4210,DB01577,264120
4211,DB01577,264120
4212,DB01577,264120
4213,DB01577,264120
4214,DB01577,264120
4215,DB01577,264120
4216,DB01577,264120
4217,DB01577,303110
4218,DB01577,303110
4219,DB01577,303110
4220,DB01577,303110
4221,DB01577,303110
4222,DB01577,303110
4223,DB01577,303110
4224,DB01577,303110
4225,DB01577,303110
4226,DB01577,303110
4227,DB01577,601665
4228,DB01577,601665
4229,DB01577,601665
4230,DB01577,601665
4231,DB01577,601665
4232,DB01577,601665
4233,DB01577,601665
4234,DB01577,601665
4235,DB01577,601665
4236,DB01577,601665
4237,DB01577,143465
4238,DB01577,143465
4239,DB01577,143465
4240,DB01577,143465
4241,DB01577,143465
4242,DB01577,143465
4243,DB01577,143465
4244,DB01577,143465
4245,DB01577,143465
4246,DB01577,143465
4247,DB00783,102500
4248,DB00783,102500
4249,DB00783,102500
4250,DB00783,102500
4251,DB00783,102500
4252,DB00783,215470
4253,DB00783,215470
4254,DB00783,215470
4255,DB00783,215470
4256,DB00783,215470
4257,DB00783,311360
4258,DB00783,311360
4259,DB00783,311360
4260,DB00783,311360
4261,DB00783,311360
4262,DB00783,176807
4263,DB00783,176807
4264,DB00783,176807
4265,DB00783,176807
4266,DB00783,176807
4267,DB00783,114480
4268,DB00783,114480
4269,DB00783,114480
4270,DB00783,114480
4271,DB00783,114480
4272,DB00515,276300
4273,DB00515,276300
4274,DB00515,276300
4275,DB00515,276300
4276,DB00515,276300
4277,DB00515,276300
4278,DB00515,276300
4279,DB00515,276300
4280,DB00515,276300
4281,DB00515,276300
4282,DB00515,276300
4283,DB00515,276300
4284,DB00515,276300
4285,DB00515,276300
4286,DB00515,276300
4287,DB00515,276300
4288,DB00515,276300
4289,DB00515,276300
4290,DB00515,276300
4291,DB00515,276300
4292,DB00515,276300
4293,DB00515,276300
4294,DB00515,276300
4295,DB00515,276300
4296,DB00515,276300
4297,DB00515,276300
4298,DB00515,276300
4299,DB00515,276300
4300,DB00515,276300
4301,DB00515,276300
4302,DB00515,276300
4303,DB00515,276300
4304,DB00515,276300
4305,DB00515,276300
4306,DB00515,276300
4307,DB00515,276300
4308,DB00515,276300
4309,DB00515,276300
4310,DB00515,276300
4311,DB00515,276300
4312,DB00515,276300
4313,DB00515,276300
4314,DB00515,276300
4315,DB00515,276300
4316,DB00515,276300
4317,DB00515,276300
4318,DB00515,276300
4319,DB00515,276300
4320,DB00515,276300
4321,DB00515,276300
4322,DB00515,276300
4323,DB00515,276300
4324,DB00515,276300
4325,DB00515,276300
4326,DB00515,276300
4327,DB00515,276300
4328,DB00515,276300
4329,DB00515,276300
4330,DB00515,276300
4331,DB00515,276300
4332,DB00515,276300
4333,DB00515,276300
4334,DB00515,276300
4335,DB00515,276300
4336,DB00515,276300
4337,DB00515,276300
4338,DB00515,276300
4339,DB00515,276300
4340,DB00515,276300
4341,DB00515,276300
4342,DB00515,276300
4343,DB00515,276300
4344,DB00515,276300
4345,DB00515,276300
4346,DB00515,276300
4347,DB00515,276300
4348,DB00515,276300
4349,DB00515,276300
4350,DB00515,276300
4351,DB00515,276300
4352,DB00515,276300
4353,DB00515,276300
4354,DB00515,276300
4355,DB00515,276300
4356,DB00515,276300
4357,DB00515,276300
4358,DB00515,276300
4359,DB00515,276300
4360,DB00515,276300
4361,DB00515,276300
4362,DB00515,276300
4363,DB00515,276300
4364,DB00515,276300
4365,DB00515,276300
4366,DB00515,276300
4367,DB00515,276300
4368,DB00515,276300
4369,DB00515,276300
4370,DB00515,276300
4371,DB00515,276300
4372,DB00515,276300
4373,DB00515,276300
4374,DB00515,276300
4375,DB00515,276300
4376,DB00515,276300
4377,DB00515,276300
4378,DB00515,276300
4379,DB00515,276300
4380,DB00515,276300
4381,DB00515,276300
4382,DB00515,276300
4383,DB00515,276300
4384,DB00515,276300
4385,DB00515,276300
