,drugid,omimid
2909,DB00563,267730
2910,DB00563,267730
2911,DB00563,267730
2912,DB00563,267730
2913,DB00563,267730
2914,DB00563,267730
2915,DB00563,267730
2916,DB00563,267730
2917,DB00563,267730
2918,DB00563,267730
2919,DB00563,267730
2920,DB00563,267730
2921,DB00563,267730
2922,DB00563,267730
2923,DB00563,267730
2924,DB00563,246470
2925,DB00563,246470
2926,DB00563,246470
2927,DB00563,246470
2928,DB00563,246470
2929,DB00563,246470
2930,DB00563,246470
2931,DB00563,246470
2932,DB00563,246470
2933,DB00563,246470
2934,DB00563,246470
2935,DB00563,246470
2936,DB00563,246470
2937,DB00563,246470
2938,DB00563,246470
2939,DB00563,246470
2940,DB00563,246470
2941,DB00563,246470
2942,DB00563,246470
2943,DB00563,246470
2944,DB00563,246470
2945,DB00563,246470
2946,DB00563,246470
2947,DB00563,246470
2948,DB00563,246470
2949,DB00563,246470
2950,DB00563,246470
2951,DB00563,246470
2952,DB00563,246470
2953,DB00563,246470
2954,DB00563,246470
2955,DB00563,246470
2956,DB00563,246470
2957,DB00563,246470
2958,DB00563,246470
2959,DB00563,246470
2960,DB00563,246470
2961,DB00563,246470
2962,DB00563,246470
2963,DB00563,246470
2964,DB00563,246470
2965,DB00563,246470
2966,DB00563,246470
2967,DB00563,246470
2968,DB00563,246470
2969,DB00563,246470
2970,DB00563,246470
2971,DB00563,246470
2972,DB00563,246470
2973,DB00563,246470
2974,DB00563,259500
2975,DB00563,259500
2976,DB00563,259500
2977,DB00563,259500
2978,DB00563,259500
2979,DB00563,259500
2980,DB00563,259500
2981,DB00563,259500
2982,DB00563,259500
2983,DB00563,259500
2984,DB00563,259500
2985,DB00563,259500
2986,DB00563,259500
2987,DB00563,259500
2988,DB00563,259500
2989,DB00563,259500
2990,DB00563,259500
2991,DB00563,259500
2992,DB00563,259500
2993,DB00563,259500
2994,DB00563,259500
2995,DB00563,259500
2996,DB00563,259500
2997,DB00563,259500
2998,DB00563,259500
2999,DB00563,259500
3000,DB00563,259500
3001,DB00563,259500
3002,DB00563,259500
3003,DB00563,259500
3004,DB00563,259500
3005,DB00563,259500
3006,DB00563,259500
3007,DB00563,259500
3008,DB00563,259500
3009,DB00563,259500
3010,DB00563,259500
3011,DB00563,259500
3012,DB00563,259500
3013,DB00563,259500
3014,DB00563,259500
3015,DB00563,259500
3016,DB00563,259500
3017,DB00563,259500
3018,DB00563,259500
3019,DB00563,259500
3020,DB00563,259500
3021,DB00563,259500
3022,DB00563,259500
3023,DB00563,259500
3024,DB00563,273300
3025,DB00563,273300
3026,DB00563,273300
3027,DB00563,273300
3028,DB00563,273300
3029,DB00563,273300
3030,DB00563,273300
3031,DB00563,273300
3032,DB00563,273300
3033,DB00563,273300
3034,DB00563,273300
3035,DB00563,273300
3036,DB00563,273300
3037,DB00563,273300
3038,DB00563,273300
3039,DB00563,273300
3040,DB00563,273300
3041,DB00563,273300
3042,DB00563,273300
3043,DB00563,273300
3044,DB00563,273300
3045,DB00563,273300
3046,DB00563,273300
3047,DB00563,273300
3048,DB00563,273300
3049,DB00563,273300
3050,DB00563,273300
3051,DB00563,273300
3052,DB00563,273300
3053,DB00563,273300
3054,DB00563,273300
3055,DB00563,273300
3056,DB00563,273300
3057,DB00563,273300
3058,DB00563,273300
3059,DB00563,273300
3060,DB00563,273300
3061,DB00563,273300
3062,DB00563,273300
3063,DB00563,273300
3064,DB00563,273300
3065,DB00563,273300
3066,DB00563,273300
3067,DB00563,273300
3068,DB00563,273300
3069,DB00563,273300
3070,DB00563,273300
3071,DB00563,273300
3072,DB00563,273300
3073,DB00563,273300
3074,DB00563,247640
3075,DB00563,247640
3076,DB00563,247640
3077,DB00563,247640
3078,DB00563,247640
3079,DB00563,247640
3080,DB00563,247640
3081,DB00563,247640
3082,DB00563,247640
3083,DB00563,247640
3084,DB00563,247640
3085,DB00563,247640
3086,DB00563,247640
3087,DB00563,247640
3088,DB00563,247640
3089,DB00563,247640
3090,DB00563,247640
3091,DB00563,247640
3092,DB00563,247640
3093,DB00563,247640
3094,DB00563,247640
3095,DB00563,247640
3096,DB00563,247640
3097,DB00563,247640
3098,DB00563,247640
3099,DB00563,247640
3100,DB00563,247640
3101,DB00563,247640
3102,DB00563,247640
3103,DB00563,247640
3104,DB00563,247640
3105,DB00563,247640
3106,DB00563,247640
3107,DB00563,247640
3108,DB00563,247640
3109,DB00563,247640
3110,DB00563,247640
3111,DB00563,247640
3112,DB00563,247640
3113,DB00563,247640
3114,DB00563,247640
3115,DB00563,247640
3116,DB00563,247640
3117,DB00563,247640
3118,DB00563,247640
3119,DB00563,247640
3120,DB00563,247640
3121,DB00563,247640
3122,DB00563,247640
3123,DB00563,247640
3124,DB00563,151590
3125,DB00563,151590
3126,DB00563,151590
3127,DB00563,151590
3128,DB00563,151590
3129,DB00563,151590
3130,DB00563,151590
3131,DB00563,151590
3132,DB00563,151590
3133,DB00563,151590
3134,DB00563,151590
3135,DB00563,151590
3136,DB00563,151590
3137,DB00563,151590
3138,DB00563,151590
3139,DB00563,151590
3140,DB00563,151590
3141,DB00563,151590
3142,DB00563,151590
3143,DB00563,151590
3144,DB00563,151590
3145,DB00563,151590
3146,DB00563,151590
3147,DB00563,151590
3148,DB00563,151590
3149,DB00563,151590
3150,DB00563,151590
3151,DB00563,151590
3152,DB00563,151590
3153,DB00563,151590
3154,DB00563,151590
3155,DB00563,151590
3156,DB00563,151590
3157,DB00563,151590
3158,DB00563,151590
3159,DB00563,151590
3160,DB00563,151590
3161,DB00563,151590
3162,DB00563,151590
3163,DB00563,151590
3164,DB00563,151590
3165,DB00563,151590
3166,DB00563,151590
3167,DB00563,151590
3168,DB00563,151590
3169,DB00563,151590
3170,DB00563,151590
3171,DB00563,151590
3172,DB00563,151590
3173,DB00563,151590
3174,DB00563,236000
3175,DB00563,236000
3176,DB00563,236000
3177,DB00563,236000
3178,DB00563,236000
3179,DB00563,236000
3180,DB00563,236000
3181,DB00563,236000
3182,DB00563,236000
3183,DB00563,236000
3184,DB00563,236000
3185,DB00563,236000
3186,DB00563,236000
3187,DB00563,236000
3188,DB00563,236000
3189,DB00563,236000
3190,DB00563,236000
3191,DB00563,236000
3192,DB00563,236000
3193,DB00563,236000
3194,DB00563,236000
3195,DB00563,236000
3196,DB00563,236000
3197,DB00563,236000
3198,DB00563,236000
3199,DB00563,236000
3200,DB00563,236000
3201,DB00563,236000
3202,DB00563,236000
3203,DB00563,236000
3204,DB00563,236000
3205,DB00563,236000
3206,DB00563,236000
3207,DB00563,236000
3208,DB00563,236000
3209,DB00563,236000
3210,DB00563,236000
3211,DB00563,236000
3212,DB00563,236000
3213,DB00563,236000
3214,DB00563,236000
3215,DB00563,236000
3216,DB00563,236000
3217,DB00563,236000
3218,DB00563,236000
3219,DB00563,236000
3220,DB00563,236000
3221,DB00563,236000
3222,DB00563,236000
3223,DB00563,236000
3224,DB00563,254400
3225,DB00563,254400
3226,DB00563,254400
3227,DB00563,254400
3228,DB00563,254400
3229,DB00563,254400
3230,DB00563,254400
3231,DB00563,254400
3232,DB00563,254400
3233,DB00563,254400
3234,DB00563,254400
3235,DB00563,254400
3236,DB00563,254400
3237,DB00563,254400
3238,DB00563,254400
3239,DB00563,254400
3240,DB00563,254400
3241,DB00563,254400
3242,DB00563,254400
3243,DB00563,254400
3244,DB00563,254400
3245,DB00563,254400
3246,DB00563,254400
3247,DB00563,254400
3248,DB00563,254400
3249,DB00563,254400
3250,DB00563,254400
3251,DB00563,254400
3252,DB00563,254400
3253,DB00563,254400
3254,DB00563,254400
3255,DB00563,254400
3256,DB00563,254400
3257,DB00563,254400
3258,DB00563,254400
3259,DB00563,254400
3260,DB00563,254400
3261,DB00563,254400
3262,DB00563,254400
3263,DB00563,254400
3264,DB00563,254400
3265,DB00563,254400
3266,DB00563,254400
3267,DB00563,254400
3268,DB00563,254400
3269,DB00563,254400
3270,DB00563,254400
3271,DB00563,254400
3272,DB00563,254400
3273,DB00563,254400
3274,DB00563,231090
3275,DB00563,231090
3276,DB00563,231090
3277,DB00563,231090
3278,DB00563,231090
3279,DB00563,231090
3280,DB00563,231090
3281,DB00563,231090
3282,DB00563,231090
3283,DB00563,231090
3284,DB00563,231090
3285,DB00563,231090
3286,DB00563,231090
3287,DB00563,231090
3288,DB00563,231090
3289,DB00563,231090
3290,DB00563,231090
3291,DB00563,231090
3292,DB00563,231090
3293,DB00563,231090
3294,DB00563,231090
3295,DB00563,231090
3296,DB00563,231090
3297,DB00563,231090
3298,DB00563,231090
3299,DB00563,231090
3300,DB00563,231090
3301,DB00563,231090
3302,DB00563,231090
3303,DB00563,231090
3304,DB00563,231090
3305,DB00563,231090
3306,DB00563,231090
3307,DB00563,231090
3308,DB00563,231090
3309,DB00563,231090
3310,DB00563,231090
3311,DB00563,231090
3312,DB00563,231090
3313,DB00563,231090
3314,DB00563,231090
3315,DB00563,231090
3316,DB00563,231090
3317,DB00563,231090
3318,DB00563,231090
3319,DB00563,231090
3320,DB00563,231090
3321,DB00563,231090
3322,DB00563,231090
3323,DB00563,231090
3324,DB00563,223350
3325,DB00563,223350
3326,DB00563,223350
3327,DB00563,223350
3328,DB00563,223350
3329,DB00563,223350
3330,DB00563,223350
3331,DB00563,223350
3332,DB00563,223350
3333,DB00563,223350
3334,DB00563,223350
3335,DB00563,223350
3336,DB00563,223350
3337,DB00563,223350
3338,DB00563,223350
3339,DB00563,223350
3340,DB00563,223350
3341,DB00563,223350
3342,DB00563,223350
3343,DB00563,223350
3344,DB00563,223350
3345,DB00563,223350
3346,DB00563,223350
3347,DB00563,223350
3348,DB00563,223350
3349,DB00563,223350
3350,DB00563,223350
3351,DB00563,223350
3352,DB00563,223350
3353,DB00563,223350
3354,DB00563,223350
3355,DB00563,223350
3356,DB00563,223350
3357,DB00563,223350
3358,DB00563,223350
3359,DB00563,223350
3360,DB00563,223350
3361,DB00563,223350
3362,DB00563,223350
3363,DB00563,223350
3364,DB00563,223350
3365,DB00563,223350
3366,DB00563,223350
3367,DB00563,223350
3368,DB00563,223350
3369,DB00563,223350
3370,DB00563,223350
3371,DB00563,223350
3372,DB00563,223350
3373,DB00563,223350
3374,DB00563,268220
3375,DB00563,268220
3376,DB00563,268220
3377,DB00563,268220
3378,DB00563,268220
3379,DB00563,268220
3380,DB00563,268220
3381,DB00563,268220
3382,DB00563,268220
3383,DB00563,268220
3384,DB00563,268220
3385,DB00563,268220
3386,DB00563,268220
3387,DB00563,268220
3388,DB00563,268220
3389,DB00563,268220
3390,DB00563,268220
3391,DB00563,268220
3392,DB00563,268220
3393,DB00563,268220
3394,DB00563,268220
3395,DB00563,268220
3396,DB00563,268220
3397,DB00563,268220
3398,DB00563,268220
3399,DB00563,268220
3400,DB00563,268220
3401,DB00563,268220
3402,DB00563,268220
3403,DB00563,268220
3404,DB00563,268220
3405,DB00563,268220
3406,DB00563,268220
3407,DB00563,268220
3408,DB00563,268220
3409,DB00563,268220
3410,DB00563,268220
3411,DB00563,268220
3412,DB00563,268220
3413,DB00563,268220
3414,DB00563,268220
3415,DB00563,268220
3416,DB00563,268220
3417,DB00563,268220
3418,DB00563,268220
3419,DB00563,268220
3420,DB00563,268220
3421,DB00563,268220
3422,DB00563,268220
3423,DB00563,268220
3424,DB00563,114500
3425,DB00563,114500
3426,DB00563,114500
3427,DB00563,114500
3428,DB00563,114500
3429,DB00563,114500
3430,DB00563,114500
3431,DB00563,114500
3432,DB00563,114500
3433,DB00563,114500
3434,DB00563,114500
3435,DB00563,114500
3436,DB00563,114500
3437,DB00563,114500
3438,DB00563,114500
3439,DB00563,114500
3440,DB00563,114500
3441,DB00563,114500
3442,DB00563,114500
3443,DB00563,114500
3444,DB00563,114500
3445,DB00563,114500
3446,DB00563,114500
3447,DB00563,114500
3448,DB00563,114500
3449,DB00563,114500
3450,DB00563,114500
3451,DB00563,114500
3452,DB00563,114500
3453,DB00563,114500
3454,DB00563,114500
3455,DB00563,114500
3456,DB00563,114500
3457,DB00563,114500
3458,DB00563,114500
3459,DB00563,114500
3460,DB00563,114500
3461,DB00563,114500
3462,DB00563,114500
3463,DB00563,114500
3464,DB00563,114500
3465,DB00563,114500
3466,DB00563,114500
3467,DB00563,114500
3468,DB00563,114500
3469,DB00563,114500
3470,DB00563,114500
3471,DB00563,114500
3472,DB00563,114500
3473,DB00563,114500
3474,DB00563,114480
3475,DB00563,114480
3476,DB00563,114480
3477,DB00563,114480
3478,DB00563,114480
3479,DB00563,114480
3480,DB00563,114480
3481,DB00563,114480
3482,DB00563,114480
3483,DB00563,114480
3484,DB00563,114480
3485,DB00563,114480
3486,DB00563,114480
3487,DB00563,114480
3488,DB00563,114480
3489,DB00563,114480
3490,DB00563,114480
3491,DB00563,114480
3492,DB00563,114480
3493,DB00563,114480
3494,DB00563,114480
3495,DB00563,114480
3496,DB00563,114480
3497,DB00563,114480
3498,DB00563,114480
3499,DB00563,114480
3500,DB00563,114480
3501,DB00563,114480
3502,DB00563,114480
3503,DB00563,114480
3504,DB00563,114480
3505,DB00563,114480
3506,DB00563,114480
3507,DB00563,114480
3508,DB00563,114480
3509,DB00563,114480
3510,DB00563,114480
3511,DB00563,114480
3512,DB00563,114480
3513,DB00563,114480
3514,DB00563,114480
3515,DB00563,114480
3516,DB00563,114480
3517,DB00563,114480
3518,DB00563,114480
3519,DB00563,114480
3520,DB00563,114480
3521,DB00563,114480
3522,DB00563,114480
3523,DB00563,114480
3524,DB00563,137215
3525,DB00563,137215
3526,DB00563,137215
3527,DB00563,137215
3528,DB00563,137215
3529,DB00563,137215
3530,DB00563,137215
3531,DB00563,137215
3532,DB00563,137215
3533,DB00563,137215
3534,DB00563,137215
3535,DB00563,137215
3536,DB00563,137215
3537,DB00563,137215
3538,DB00563,137215
3539,DB00563,137215
3540,DB00563,137215
3541,DB00563,137215
3542,DB00563,137215
3543,DB00563,137215
3544,DB00563,137215
3545,DB00563,137215
3546,DB00563,137215
3547,DB00563,137215
3548,DB00563,137215
3549,DB00563,137215
3550,DB00563,137215
3551,DB00563,137215
3552,DB00563,137215
3553,DB00563,137215
3554,DB00563,137215
3555,DB00563,137215
3556,DB00563,137215
3557,DB00563,137215
3558,DB00563,137215
3559,DB00563,137215
3560,DB00563,137215
3561,DB00563,137215
3562,DB00563,137215
3563,DB00563,137215
3564,DB00563,137215
3565,DB00563,137215
3566,DB00563,137215
3567,DB00563,137215
3568,DB00563,137215
3569,DB00563,137215
3570,DB00563,137215
3571,DB00563,137215
3572,DB00563,137215
3573,DB00563,137215
3574,DB00563,182280
3575,DB00563,182280
3576,DB00563,182280
3577,DB00563,182280
3578,DB00563,182280
3579,DB00563,182280
3580,DB00563,182280
3581,DB00563,182280
3582,DB00563,182280
3583,DB00563,182280
3584,DB00563,182280
3585,DB00563,182280
3586,DB00563,182280
3587,DB00563,182280
3588,DB00563,182280
3589,DB00563,182280
3590,DB00563,182280
3591,DB00563,182280
3592,DB00563,182280
3593,DB00563,182280
3594,DB00563,182280
3595,DB00563,182280
3596,DB00563,182280
3597,DB00563,182280
3598,DB00563,182280
3599,DB00563,182280
3600,DB00563,182280
3601,DB00563,182280
3602,DB00563,182280
3603,DB00563,182280
3604,DB00563,182280
3605,DB00563,182280
3606,DB00563,182280
3607,DB00563,182280
3608,DB00563,182280
3609,DB00563,182280
3610,DB00563,182280
3611,DB00563,182280
3612,DB00563,182280
3613,DB00563,182280
3614,DB00563,182280
3615,DB00563,182280
3616,DB00563,182280
3617,DB00563,182280
3618,DB00563,182280
3619,DB00563,182280
3620,DB00563,182280
3621,DB00563,182280
3622,DB00563,182280
3623,DB00563,182280
3624,DB00563,109800
3625,DB00563,109800
3626,DB00563,109800
3627,DB00563,109800
3628,DB00563,109800
3629,DB00563,109800
3630,DB00563,109800
3631,DB00563,109800
3632,DB00563,109800
3633,DB00563,109800
3634,DB00563,109800
3635,DB00563,109800
3636,DB00563,109800
3637,DB00563,109800
3638,DB00563,109800
3639,DB00563,109800
3640,DB00563,109800
3641,DB00563,109800
3642,DB00563,109800
3643,DB00563,109800
3644,DB00563,109800
3645,DB00563,109800
3646,DB00563,109800
3647,DB00563,109800
3648,DB00563,109800
3649,DB00563,109800
3650,DB00563,109800
3651,DB00563,109800
3652,DB00563,109800
3653,DB00563,109800
3654,DB00563,109800
3655,DB00563,109800
3656,DB00563,109800
3657,DB00563,109800
3658,DB00563,109800
3659,DB00563,109800
3660,DB00563,109800
3661,DB00563,109800
3662,DB00563,109800
3663,DB00563,109800
3664,DB00563,109800
3665,DB00563,109800
3666,DB00563,109800
3667,DB00563,109800
3668,DB00563,109800
3669,DB00563,109800
3670,DB00563,109800
3671,DB00563,109800
3672,DB00563,109800
3673,DB00563,109800
3674,DB00695,143880
3675,DB00695,143880
3676,DB00695,143880
3677,DB00695,143880
3678,DB00695,215140
3679,DB00695,215140
3680,DB00695,215140
3681,DB00695,215140
3682,DB00695,166300
3683,DB00695,166300
3684,DB00695,166300
3685,DB00695,166300
3686,DB00695,146255
3687,DB00695,146255
3688,DB00695,146255
3689,DB00695,146255
3690,DB00695,210050
3691,DB00695,210050
3692,DB00695,210050
3693,DB00695,210050
3694,DB00695,256370
3695,DB00695,256370
3696,DB00695,256370
3697,DB00695,256370
3698,DB00695,600351
3699,DB00695,600351
3700,DB00695,600351
3701,DB00695,600351
3702,DB00695,203700
3703,DB00695,203700
3704,DB00695,203700
3705,DB00695,203700
3706,DB00695,608622
3707,DB00695,608622
3708,DB00695,608622
3709,DB00695,608622
3710,DB00695,208300
3711,DB00695,208300
3712,DB00695,208300
3713,DB00695,208300
3714,DB00695,161900
3715,DB00695,161900
3716,DB00695,161900
3717,DB00695,161900
3718,DB00557,145590
3719,DB00557,145590
3720,DB00557,147530
3721,DB00557,147530
3722,DB01110,114580
3723,DB01110,114580
3724,DB01110,114580
3725,DB01110,114580
3726,DB01110,212050
3727,DB01110,212050
3728,DB01110,212050
3729,DB01110,212050
3730,DB00747,125320
3731,DB00747,125320
3732,DB00747,168600
3733,DB00747,168600
3734,DB00747,190310
3735,DB00747,190310
3736,DB00747,168100
3737,DB00747,168100
3738,DB00747,107550
3739,DB00747,107550
3740,DB00747,226150
3741,DB00747,226150
3742,DB00747,158280
3743,DB00747,158280
3744,DB00165,239350
3745,DB00165,239350
3746,DB00165,239350
3747,DB00165,217200
3748,DB00165,217200
3749,DB00165,217200
3750,DB00458,147530
3751,DB00458,147530
3752,DB00458,600808
3753,DB00458,600808
3754,DB00458,167870
3755,DB00458,167870
3756,DB00458,600631
3757,DB00458,600631
3758,DB00458,143465
3759,DB00458,143465
3760,DB00997,276300
3761,DB00997,276300
3762,DB00997,276300
3763,DB00997,276300
3764,DB00997,276300
3765,DB00997,276300
3766,DB00997,276300
3767,DB00997,276300
3768,DB00997,276300
3769,DB00997,276300
3770,DB00997,276300
3771,DB00997,276300
3772,DB00997,276300
3773,DB00997,276300
3774,DB00997,276300
3775,DB00997,276300
3776,DB00997,276300
3777,DB00997,276300
3778,DB00997,276300
3779,DB00997,276300
3780,DB00997,276300
3781,DB00997,276300
3782,DB00997,276300
3783,DB00997,276300
3784,DB00997,276300
3785,DB00997,276300
3786,DB00997,276300
3787,DB00997,601626
3788,DB00997,601626
3789,DB00997,601626
3790,DB00997,601626
3791,DB00997,601626
3792,DB00997,601626
3793,DB00997,601626
3794,DB00997,601626
3795,DB00997,601626
3796,DB00997,601626
3797,DB00997,601626
3798,DB00997,601626
3799,DB00997,601626
3800,DB00997,601626
3801,DB00997,601626
3802,DB00997,601626
3803,DB00997,601626
3804,DB00997,601626
3805,DB00997,601626
3806,DB00997,601626
3807,DB00997,601626
3808,DB00997,601626
3809,DB00997,601626
3810,DB00997,601626
3811,DB00997,601626
3812,DB00997,601626
3813,DB00997,601626
3814,DB00997,256700
3815,DB00997,256700
3816,DB00997,256700
3817,DB00997,256700
3818,DB00997,256700
3819,DB00997,256700
3820,DB00997,256700
3821,DB00997,256700
3822,DB00997,256700
3823,DB00997,256700
3824,DB00997,256700
3825,DB00997,256700
3826,DB00997,256700
3827,DB00997,256700
3828,DB00997,256700
3829,DB00997,256700
3830,DB00997,256700
3831,DB00997,256700
3832,DB00997,256700
3833,DB00997,256700
3834,DB00997,256700
3835,DB00997,256700
3836,DB00997,256700
3837,DB00997,256700
3838,DB00997,256700
3839,DB00997,256700
3840,DB00997,256700
3841,DB00997,259500
3842,DB00997,259500
3843,DB00997,259500
3844,DB00997,259500
3845,DB00997,259500
3846,DB00997,259500
3847,DB00997,259500
3848,DB00997,259500
3849,DB00997,259500
3850,DB00997,259500
3851,DB00997,259500
3852,DB00997,259500
3853,DB00997,259500
3854,DB00997,259500
3855,DB00997,259500
3856,DB00997,259500
3857,DB00997,259500
3858,DB00997,259500
3859,DB00997,259500
3860,DB00997,259500
3861,DB00997,259500
3862,DB00997,259500
3863,DB00997,259500
3864,DB00997,259500
3865,DB00997,259500
3866,DB00997,259500
3867,DB00997,259500
3868,DB00997,188470
3869,DB00997,188470
3870,DB00997,188470
3871,DB00997,188470
3872,DB00997,188470
3873,DB00997,188470
3874,DB00997,188470
3875,DB00997,188470
3876,DB00997,188470
3877,DB00997,188470
3878,DB00997,188470
3879,DB00997,188470
3880,DB00997,188470
3881,DB00997,188470
3882,DB00997,188470
3883,DB00997,188470
3884,DB00997,188470
3885,DB00997,188470
3886,DB00997,188470
3887,DB00997,188470
3888,DB00997,188470
3889,DB00997,188470
3890,DB00997,188470
3891,DB00997,188470
3892,DB00997,188470
3893,DB00997,188470
3894,DB00997,188470
3895,DB00997,247640
3896,DB00997,247640
3897,DB00997,247640
3898,DB00997,247640
3899,DB00997,247640
3900,DB00997,247640
3901,DB00997,247640
3902,DB00997,247640
3903,DB00997,247640
3904,DB00997,247640
3905,DB00997,247640
3906,DB00997,247640
3907,DB00997,247640
3908,DB00997,247640
3909,DB00997,247640
3910,DB00997,247640
3911,DB00997,247640
3912,DB00997,247640
3913,DB00997,247640
3914,DB00997,247640
3915,DB00997,247640
3916,DB00997,247640
3917,DB00997,247640
3918,DB00997,247640
3919,DB00997,247640
3920,DB00997,247640
3921,DB00997,247640
3922,DB00997,236000
3923,DB00997,236000
3924,DB00997,236000
3925,DB00997,236000
3926,DB00997,236000
3927,DB00997,236000
3928,DB00997,236000
3929,DB00997,236000
3930,DB00997,236000
3931,DB00997,236000
3932,DB00997,236000
3933,DB00997,236000
3934,DB00997,236000
3935,DB00997,236000
3936,DB00997,236000
3937,DB00997,236000
3938,DB00997,236000
3939,DB00997,236000
3940,DB00997,236000
3941,DB00997,236000
3942,DB00997,236000
3943,DB00997,236000
3944,DB00997,236000
3945,DB00997,236000
3946,DB00997,236000
3947,DB00997,236000
3948,DB00997,236000
3949,DB00997,268220
3950,DB00997,268220
3951,DB00997,268220
3952,DB00997,268220
3953,DB00997,268220
3954,DB00997,268220
3955,DB00997,268220
3956,DB00997,268220
3957,DB00997,268220
3958,DB00997,268220
3959,DB00997,268220
3960,DB00997,268220
3961,DB00997,268220
3962,DB00997,268220
3963,DB00997,268220
3964,DB00997,268220
3965,DB00997,268220
3966,DB00997,268220
3967,DB00997,268220
3968,DB00997,268220
3969,DB00997,268220
3970,DB00997,268220
3971,DB00997,268220
3972,DB00997,268220
3973,DB00997,268220
3974,DB00997,268220
3975,DB00997,268220
3976,DB00997,114480
3977,DB00997,114480
3978,DB00997,114480
3979,DB00997,114480
3980,DB00997,114480
3981,DB00997,114480
3982,DB00997,114480
3983,DB00997,114480
3984,DB00997,114480
3985,DB00997,114480
3986,DB00997,114480
3987,DB00997,114480
3988,DB00997,114480
3989,DB00997,114480
3990,DB00997,114480
3991,DB00997,114480
3992,DB00997,114480
3993,DB00997,114480
3994,DB00997,114480
3995,DB00997,114480
3996,DB00997,114480
3997,DB00997,114480
3998,DB00997,114480
3999,DB00997,114480
4000,DB00997,114480
4001,DB00997,114480
4002,DB00997,114480
4003,DB00997,137215
4004,DB00997,137215
4005,DB00997,137215
4006,DB00997,137215
4007,DB00997,137215
4008,DB00997,137215
4009,DB00997,137215
4010,DB00997,137215
4011,DB00997,137215
4012,DB00997,137215
4013,DB00997,137215
4014,DB00997,137215
4015,DB00997,137215
4016,DB00997,137215
4017,DB00997,137215
4018,DB00997,137215
4019,DB00997,137215
4020,DB00997,137215
4021,DB00997,137215
4022,DB00997,137215
4023,DB00997,137215
4024,DB00997,137215
4025,DB00997,137215
4026,DB00997,137215
4027,DB00997,137215
4028,DB00997,137215
4029,DB00997,137215
4030,DB00997,211980
4031,DB00997,211980
4032,DB00997,211980
4033,DB00997,211980
4034,DB00997,211980
4035,DB00997,211980
4036,DB00997,211980
4037,DB00997,211980
4038,DB00997,211980
4039,DB00997,211980
4040,DB00997,211980
4041,DB00997,211980
4042,DB00997,211980
4043,DB00997,211980
4044,DB00997,211980
4045,DB00997,211980
4046,DB00997,211980
4047,DB00997,211980
4048,DB00997,211980
4049,DB00997,211980
4050,DB00997,211980
4051,DB00997,211980
4052,DB00997,211980
4053,DB00997,211980
4054,DB00997,211980
4055,DB00997,211980
4056,DB00997,211980
4057,DB00997,109800
4058,DB00997,109800
4059,DB00997,109800
4060,DB00997,109800
4061,DB00997,109800
4062,DB00997,109800
4063,DB00997,109800
4064,DB00997,109800
4065,DB00997,109800
4066,DB00997,109800
4067,DB00997,109800
4068,DB00997,109800
4069,DB00997,109800
4070,DB00997,109800
4071,DB00997,109800
4072,DB00997,109800
4073,DB00997,109800
4074,DB00997,109800
4075,DB00997,109800
4076,DB00997,109800
4077,DB00997,109800
4078,DB00997,109800
4079,DB00997,109800
4080,DB00997,109800
4081,DB00997,109800
4082,DB00997,109800
4083,DB00997,109800
4084,DB00997,254500
4085,DB00997,254500
4086,DB00997,254500
4087,DB00997,254500
4088,DB00997,254500
4089,DB00997,254500
4090,DB00997,254500
4091,DB00997,254500
4092,DB00997,254500
4093,DB00997,254500
4094,DB00997,254500
4095,DB00997,254500
4096,DB00997,254500
4097,DB00997,254500
4098,DB00997,254500
4099,DB00997,254500
4100,DB00997,254500
4101,DB00997,254500
4102,DB00997,254500
4103,DB00997,254500
4104,DB00997,254500
4105,DB00997,254500
4106,DB00997,254500
4107,DB00997,254500
4108,DB00997,254500
4109,DB00997,254500
4110,DB00997,254500
4111,DB00997,194070
4112,DB00997,194070
4113,DB00997,194070
4114,DB00997,194070
4115,DB00997,194070
4116,DB00997,194070
4117,DB00997,194070
4118,DB00997,194070
4119,DB00997,194070
4120,DB00997,194070
4121,DB00997,194070
4122,DB00997,194070
4123,DB00997,194070
4124,DB00997,194070
4125,DB00997,194070
4126,DB00997,194070
4127,DB00997,194070
4128,DB00997,194070
4129,DB00997,194070
4130,DB00997,194070
4131,DB00997,194070
4132,DB00997,194070
4133,DB00997,194070
4134,DB00997,194070
4135,DB00997,194070
4136,DB00997,194070
4137,DB00997,194070
4138,DB00331,125853
4139,DB00331,125853
4140,DB00331,125853
4141,DB00331,125853
4142,DB00331,125853
4143,DB00331,125853
4144,DB00331,125853
4145,DB00331,125853
4146,DB00331,125853
4147,DB00331,125853
4148,DB00331,125853
4149,DB00331,125853
4150,DB00331,125853
4151,DB00331,125853
4152,DB00331,176800
4153,DB00331,176800
4154,DB00331,176800
4155,DB00331,176800
4156,DB00331,176800
4157,DB00331,176800
4158,DB00331,176800
4159,DB00331,176800
4160,DB00331,176800
4161,DB00331,176800
4162,DB00331,176800
4163,DB00331,176800
4164,DB00331,176800
4165,DB00331,176800
4166,DB00331,184700
4167,DB00331,184700
4168,DB00331,184700
4169,DB00331,184700
4170,DB00331,184700
4171,DB00331,184700
4172,DB00331,184700
4173,DB00331,184700
4174,DB00331,184700
4175,DB00331,184700
4176,DB00331,184700
4177,DB00331,184700
4178,DB00331,184700
4179,DB00331,184700
