,Disease1,Disease2,PHENO-SIM
1220,171300,600807,0.21036590179058387
1221,171300,151400,0.2405255996823708
1222,171300,258360,0.06815506834246089
1223,171300,109543,0.17069718549972973
1224,171300,126200,0.20851441405707474
1225,171300,603165,0.14743589743589744
1226,171300,151590,0.1358957080545352
1227,171300,133600,0.07884165279854435
1228,171300,164230,0.2054704031556012
1229,171300,167870,0.18562659105749105
1230,171300,115000,0.09985744825254635
1231,171300,134510,0.05847053462046861
1232,171300,134520,0.08770580193070292
1233,171300,134430,0.05706139900145506
1234,171300,227300,0.17938785371234064
1235,171300,134500,0.08354673530460051
1236,171300,157950,0.08089377861617925
1237,171300,254200,0.18071310601911922
1238,171300,300494,0.20512820512820512
1239,171300,181500,0.2404586300471933
1240,171300,178600,0.24776377655560522
1241,171300,247640,0.09883324222148014
1242,171300,102500,0.16060401860990525
1243,171300,215470,0.12140522651411391
1244,171300,601518,0.2231780211373287
1245,171300,311360,0.2194360062255444
1246,171300,176807,0.26751609401246546
1247,171300,192000,0.047565149415449405
1248,171300,137750,0.21070181069071656
1249,171300,145500,0.21324467979898018
1250,171300,225755,0.0826898230594723
1251,171300,608033,0.1949017820682287
1252,171300,260970,0.05661385170722979
1253,171300,225740,0.0826898230594723
1254,171300,215140,0.13678822577626595
1255,171300,256370,0.17679827843514556
1256,171300,600351,0.14269544824634822
1257,171300,203700,0.18848220913160726
1258,171300,208300,0.07412493166611012
1259,171300,137800,0.29036967102816946
1260,171300,254500,0.20251787299097196
1261,171300,540000,0.20180183819889372
1262,171300,125310,0.22964839459621694
1263,171300,601367,0.15568809219488192
1264,171300,150600,0.12501526158359877
1265,171300,166710,0.18028068284313706
1266,171300,602080,0.19218555339901836
1267,171300,167320,0.18863808646064978
1268,171300,607459,0.203149800073348
1269,171300,208230,0.14484136487558025
1270,171300,308205,0.14890247043403096
1271,171300,106400,0.08647908694379512
1272,171300,140600,0.17795438302270952
1273,171300,607850,0.11322770341445958
1274,171300,165720,0.19882131306757467
1275,171300,252320,0.06933752452815363
1276,171300,600808,0.11826247919781652
1277,171300,600631,0.11440107883060735
1278,171300,263300,0.19945535786847085
1279,171300,144700,0.34550837930232503
1280,171300,155601,0.27880540298289186
1281,171300,155600,0.26409325882517304
1282,171300,187950,0.17921318916004358
1283,171300,182280,0.2342498280817198
1284,171300,600082,0.0843949472569722
1285,171300,200170,0.05439282932204212
1286,171300,241100,0.09435641951204965
1287,171300,109350,0.16335037115511702
1288,171300,107320,0.11947545944002905
1289,171300,157300,0.16139400871168064
1290,171300,152700,0.20663274127388795
1291,171300,191390,0.1416394309331329
1292,171300,266600,0.20421515020534786
1293,171300,179600,0.09245003270420485
1294,171300,190400,0.09435641951204965
1295,171300,160750,0.1254363015010636
1296,171300,181000,0.13323467750529822
1297,171300,601608,0.0826898230594723
1298,171300,153880,0.14655066837164313
1299,171300,233810,0.05439282932204212
1300,171300,223350,0.0725237724293895
1301,171300,166760,0.12561485860426555
1302,171300,125853,0.2345376753117593
1303,171300,125851,0.2033796956988575
1304,171300,600496,0.203149800073348
1305,171300,125850,0.227666656073198
1306,171300,212350,0.1597983323348166
1307,171300,212112,0.15288810736866806
1308,171300,212130,0.08716272672808179
1309,171300,208750,0.024708310555370035
1310,171300,226000,0.08770580193070292
1311,171300,246300,0.18677727156017526
1312,171300,188050,0.1850481632018031
1313,171300,146255,0.22349507813383707
1314,171300,601626,0.2265999682268715
1315,171300,208920,0.22598896883250072
1316,171300,133239,0.2682182177920063
1317,171300,246470,0.11322770341445958
1318,171300,259500,0.21929127541532256
1319,171300,231090,0.18108981823174508
1320,171300,268220,0.18118576883486967
1321,171300,114500,0.26347315029230256
1322,171300,137215,0.2956561979945413
1323,171300,109800,0.26084226356121637
1324,171300,143880,0.13074409009212268
1325,171300,166300,0.1254363015010636
1326,171300,114580,0.13679462238249246
1327,171300,212050,0.1664100588675687
1328,171300,125320,0.05913123959890826
1329,171300,168600,0.2302232890752595
1330,171300,190310,0.15097027121927944
1331,171300,168100,0.12139284012153828
1332,171300,107550,0.08006407690254358
1333,171300,226150,0.03626188621469475
1334,171300,158280,0.04358136336404089
1335,171300,256700,0.44531516147828953
1336,171300,188470,0.2186186580488015
1337,171300,211980,0.26234829812580246
1338,171300,194070,0.26604334457827855
1339,171300,600263,0.13997550642937479
1340,171300,176800,0.07412493166611012
1341,171300,184700,0.1752136752136752
1342,171300,254800,0.2153439114977576
1343,171300,102100,0.05998950275544633
1344,171300,254770,0.18158901401683705
1345,171300,605055,0.09245003270420485
1346,171300,606703,0.14655066837164313
1347,171300,277460,0.1610324748933982
1348,171300,266120,0.17068728972387284
1349,171300,230450,0.1827204206889644
1350,171300,104300,0.2244299226329493
1351,171300,231900,0.14103623609278534
1352,171300,608583,0.18784817083734215
1353,171300,608088,0.09245003270420485
1354,171300,165199,0.10895340841010223
1355,171300,247200,0.21628117527317714
1356,171300,601004,0.08006407690254358
1357,171300,138800,0.19218555339901836
1358,171300,275000,0.1924310116540187
1359,171300,140300,0.1894523484518208
1360,171300,264120,0.06933752452815363
1361,171300,303110,0.20652944240214005
1362,171300,601665,0.24620627378727694
1363,171300,147540,0.12354155277685018
1364,171300,103780,0.22036911889497712
1365,171300,601682,0.15384615384615385
1366,171300,137760,0.21841591830896717
1367,171300,131300,0.16132583806082035
1368,171300,144650,0.12838814775327387
1369,171300,144010,0.13730875909527243
1370,171300,310468,0.21054009727941772
1371,171300,115195,0.19611613513818402
1372,171300,254450,0.16666666666666666
1373,171300,248190,0.17355976935231185
1374,171300,189800,0.195681768857081
1375,171300,174800,0.16914264284962005
1376,171300,604416,0.1531409729579222
1377,171300,146500,0.1453543450119979
1378,171300,140850,0.11322770341445958
1379,171300,110100,0.1905246652387925
1380,171300,300125,0.09541709567944524
1381,171300,157700,0.12863517616503095
1382,171300,109100,0.16437632252448095
1383,171300,277440,0.17683196392243516
1384,171300,241519,0.09435641951204965
1385,171300,182830,0.11556254088025605
1386,171300,602068,0.07044699536763468
1387,171300,300232,0.0826898230594723
1388,171300,259050,0.07626738588707156
1389,171300,165150,0.07704169392017071
1390,171300,156190,0.09756156783416059
1391,171300,104130,0.06751595780557777
1392,171300,304790,0.16175386202065653
1393,171300,146850,0.06177077638842509
1394,171300,205700,0.05168113941217019
1395,171300,607499,0.09376144618769908
1396,171300,607685,0.1275931670584921
1397,171300,131440,0.14470719035407653
1398,171300,145200,0.03774256780481986
1399,171300,145100,0.1379728923974526
1400,171300,182000,0.13344012817090595
1401,171300,277350,0.04941662111074007
1402,171300,115300,0.16574838603294895
1403,171300,173200,0.1551582227085438
1404,171300,148100,0.16343011261515333
1405,171300,608320,0.16385589739043474
1406,171300,128101,0.21969401455243587
1407,171300,607225,0.21969401455243587
1408,171300,143100,0.21176082534582885
1409,171300,189600,0.11997900551089266
1410,171300,131200,0.16309163083112482
1411,171300,121201,0.21439196027505159
1412,171300,132100,0.11049892402196597
1413,171300,132090,0.1379728923974526
1414,171300,132300,0.10482848367219183
1415,171300,212140,0.19133397621657344
1416,171300,607516,0.1569188472540014
1417,171300,607508,0.10741723110591493
1418,171300,607501,0.0826898230594723
1419,171300,607498,0.10878565864408424
1420,171300,170900,0.09805806756909201
1421,171300,175100,0.25549469835457833
1422,171300,175505,0.12580855934939952
1423,171300,135550,0.08006407690254358
1424,171300,125700,0.18208926018230742
1425,171300,304900,0.06201736729460422
1426,171300,268320,0.14470719035407653
1427,171300,103100,0.10895340841010223
1428,171300,121200,0.23231339335561205
1429,171300,237500,0.19569337945115833
1430,171300,237450,0.12580855934939952
1431,171300,218800,0.1682944383459845
1432,171300,208085,0.14719856114873714
1433,171300,608217,0.09435641951204965
1434,171300,143500,0.16355112715421938
1435,171300,133690,0.08716272672808179
1436,171300,600803,0.19722825299858424
1437,171300,602522,0.21929127541532256
1438,171300,263800,0.20293959504635012
1439,171300,246400,0.12561485860426555
1440,171300,156000,0.11049892402196597
1441,171300,160300,0.107858371488239
1442,171300,127750,0.19908326484529887
1443,171300,102400,0.03626188621469475
1444,171300,308350,0.19775730295657037
1445,171300,605021,0.22191676197856086
1446,171300,312910,0.09435641951204965
1447,171300,113610,0.08806599154457967
1448,171300,218200,0.09245003270420485
1449,171300,250790,0.12580855934939952
1450,171300,206200,0.13238873449220634
1451,171300,240400,0.1561142784501929
1452,171300,146110,0.16119823452028564
1453,171300,230800,0.15670114648894448
1454,171300,114550,0.26675003908285616
1455,171300,145600,0.17750414726759478
1456,171300,154276,0.1576833055970887
1457,171300,217150,0.079275249025749
1458,171300,238800,0.06537204504606134
1459,171300,107650,0.19348818584781363
1460,171300,109200,0.22978931453467438
1461,171300,260570,0.04134491152973615
1462,171300,150699,0.1811643254631353
1463,171300,175510,0.1653796461189446
1464,171300,220120,0.13177765629530688
1465,171300,192200,0.1479375607664324
1466,171300,606798,0.10567049305145204
1467,171300,137400,0.18566888396533887
1468,171300,604278,0.16771579481396606
1469,171300,179800,0.1370570471345766
1470,171300,179830,0.1282051282051282
1471,171300,606842,0.08735706972682653
1472,171300,194200,0.214234136108948
1473,171300,125852,0.22181938666340845
1474,171300,119500,0.1742170854181439
1475,171300,600634,0.22269966704152225
1476,171300,270960,0.11623161232356749
1477,171300,260480,0.09152086306448588
1478,171300,115645,0.08716272672808179
1479,171300,147480,0.12077621697542353
1480,171300,243200,0.11935247900657214
1481,171300,278200,0.0
1482,171300,249100,0.1985534466026427
1483,171300,181460,0.13734032069989457
1484,171300,134750,0.1254363015010636
1485,102300,137580,0.3515269661186141
1486,102300,147530,0.11949619065285887
1487,102300,601042,0.17399697105868406
1488,102300,608622,0.12446097204675334
1489,102300,161900,0.16351478626598825
1490,102300,143465,0.3052858734444909
1491,102300,144110,0.14545721686965268
1492,102300,261515,0.11398362855153268
1493,102300,276300,0.21618807716732907
1494,102300,188030,0.1691580853264936
1495,102300,148000,0.169945530627698
1496,102300,273300,0.2924150873248611
1497,102300,236000,0.2307632569456712
1498,102300,254400,0.14244891395915252
1499,102300,114480,0.26734274884994363
1500,102300,607681,0.10655094897089702
1501,102300,239350,0.1173429297697715
1502,102300,190300,0.3624329528981693
1503,102300,600131,0.20699955220553468
1504,102300,607631,0.2717116555997775
1505,102300,604827,0.22832346208049362
1506,102300,608105,0.1463523466529205
1507,102300,208700,0.16464638998453554
1508,102300,607682,0.08468496511259617
1509,102300,300491,0.18367073735093498
1510,102300,217200,0.1280583033213054
1511,102300,607628,0.23140337816687442
1512,102300,267740,0.0950586375786717
1513,102300,208550,0.1675710660711471
1514,102300,600807,0.23823609616253566
1515,102300,151400,0.2104212642147531
1516,102300,258360,0.09710314325264792
1517,102300,109543,0.08106627851024462
1518,102300,126200,0.2602610732478761
1519,102300,603165,0.22071268001114383
1520,102300,151590,0.17601439465465724
1521,102300,133600,0.0936072754401818
1522,102300,164230,0.27183146169606576
1523,102300,167870,0.30992499957251396
1524,102300,115000,0.08468496511259617
1525,102300,134510,0.06942101345006232
1526,102300,134520,0.10413152017509349
1527,102300,134430,0.06774797209007694
1528,102300,227300,0.19594525261795895
1529,102300,134500,0.08502303018977035
1530,102300,157950,0.13720532498711294
1531,102300,254200,0.23467217642962612
1532,102300,300494,0.15221564138699575
1533,102300,181500,0.2888509356877633
1534,102300,178600,0.2451378940456924
1535,102300,247640,0.08800719732732862
1536,102300,102500,0.14667866221221437
1537,102300,215470,0.16631796979421418
1538,102300,601518,0.26497524792101207
1539,102300,311360,0.22145255781767612
1540,102300,176807,0.23606672180665675
1541,102300,192000,0.07529766114978553
1542,102300,137750,0.2896618048145365
1543,102300,145500,0.22103152982091345
1544,102300,225755,0.09817613873476319
1545,102300,608033,0.2776840538002493
1546,102300,260970,0.08962214298964417
1547,102300,225740,0.09817613873476319
1548,102300,215140,0.1353384988847028
1549,102300,256370,0.14431272220430605
1550,102300,600351,0.15059532229957107
1551,102300,203700,0.19665650023787384
1552,102300,208300,0.1173429297697715
1553,102300,137800,0.21734282288492848
1554,102300,254500,0.1763269389576034
1555,102300,540000,0.2063185113751883
1556,102300,125310,0.31326595569221943
1557,102300,601367,0.2408595092846687
1558,102300,150600,0.17625868956008636
1559,102300,166710,0.1951577740017781
1560,102300,602080,0.25583644254054855
1561,102300,167320,0.27802750978038077
1562,102300,607459,0.2133657820990519
1563,102300,208230,0.20062880341052935
1564,102300,308205,0.17678922332154873
1565,102300,106400,0.1173429297697715
1566,102300,140600,0.2485671015124058
1567,102300,607850,0.1792442859792883
1568,102300,165720,0.24243688480301945
1569,102300,252320,0.08232319499226776
1570,102300,600808,0.2340181886004545
1571,102300,600631,0.2522489208545582
1572,102300,263300,0.1924079273699148
1573,102300,144700,0.24077888642073617
1574,102300,155601,0.27022092836748207
1575,102300,155600,0.2294291511723173
1576,102300,187950,0.13397044817320247
1577,102300,182280,0.1487621840937138
1578,102300,600082,0.16032096321124045
1579,102300,200170,0.06457962733644264
1580,102300,241100,0.06721660724223312
1581,102300,109350,0.21818582530447905
1582,102300,107320,0.1576122919684735
1583,102300,157300,0.2994065654783147
1584,102300,152700,0.24860241937298647
1585,102300,191390,0.1940376314265832
1586,102300,266600,0.2496986135130939
1587,102300,179600,0.1920874549819581
1588,102300,190400,0.13443321448446624
1589,102300,160750,0.18202343288841116
1590,102300,181000,0.22849252797709915
1591,102300,601608,0.12272017341845398
1592,102300,153880,0.19885368120992464
1593,102300,233810,0.08610616978192351
1594,102300,223350,0.12915925467288528
1595,102300,166760,0.1367119058318232
1596,102300,125853,0.2524725405317044
1597,102300,125851,0.18972568406154802
1598,102300,600496,0.24119610150327608
1599,102300,125850,0.24713556424922734
1600,102300,212350,0.1466062104111962
1601,102300,212112,0.19107505086717083
1602,102300,212130,0.12935842095105549
1603,102300,208750,0.029335732442442874
1604,102300,226000,0.1619823647168121
1605,102300,246300,0.15523010514126656
1606,102300,188050,0.2548570504359952
1607,102300,146255,0.19459123492367839
1608,102300,601626,0.22099555266591225
1609,102300,208920,0.26831263553035417
1610,102300,133239,0.1899530269408013
1611,102300,246470,0.06721660724223312
1612,102300,259500,0.17899790196457271
1613,102300,231090,0.23889409120026284
1614,102300,268220,0.12410688606028034
1615,102300,114500,0.2234406639771159
1616,102300,137215,0.20281576345372723
1617,102300,109800,0.1745544196022068
1618,102300,143880,0.12935842095105549
1619,102300,166300,0.13238067846429902
1620,102300,114580,0.21973630849724646
1621,102300,212050,0.19757566798144263
1622,102300,125320,0.11700909430022725
1623,102300,168600,0.29021280526410703
1624,102300,190310,0.20164982172669937
1625,102300,168100,0.1585402877820675
1626,102300,107550,0.11090174384178364
1627,102300,226150,0.08610616978192351
1628,102300,158280,0.05174336838042219
1629,102300,256700,0.2528635410808517
1630,102300,188470,0.15973046041950062
1631,102300,211980,0.24128841839318996
1632,102300,194070,0.20180485901975886
1633,102300,600263,0.19586725669383473
1634,102300,176800,0.14667866221221437
1635,102300,184700,0.2790620092094922
1636,102300,254800,0.22232517438073207
1637,102300,102100,0.10683668546936438
1638,102300,254770,0.2932124208223924
1639,102300,605055,0.13720532498711294
1640,102300,606703,0.17399697105868406
1641,102300,277460,0.23707678954472788
1642,102300,266120,0.15199046039927455
1643,102300,230450,0.11280914685635127
1644,102300,104300,0.28213582027347955
1645,102300,231900,0.15698417330459477
1646,102300,608583,0.23614809087977356
1647,102300,608088,0.1829404333161506
1648,102300,165199,0.12935842095105549
1649,102300,247200,0.17689753678797843
1650,102300,601004,0.0950586375786717
1651,102300,138800,0.20743495341125556
1652,102300,275000,0.24518718498837555
1653,102300,140300,0.24317120400925277
1654,102300,264120,0.08232319499226776
1655,102300,303110,0.15991871088014
1656,102300,601665,0.26874238447376314
1657,102300,147540,0.14667866221221437
1658,102300,103780,0.27210590039463095
1659,102300,601682,0.2435450262191932
1660,102300,137760,0.2542365577816932
1661,102300,131300,0.2210068432145014
1662,102300,144650,0.11855895115763464
1663,102300,144010,0.14128765603607818
1664,102300,310468,0.17389249973671161
1665,102300,115195,0.21066942840600464
1666,102300,254450,0.15221564138699575
1667,102300,248190,0.12121434739137725
1668,102300,189800,0.27363245443370876
1669,102300,174800,0.16567651300573102
1670,102300,604416,0.23030726004361676
1671,102300,146500,0.18007992820614868
1672,102300,140850,0.1344332144844662
1673,102300,110100,0.22025370333812813
1674,102300,300125,0.25894171534039445
1675,102300,157700,0.1943788376601745
1676,102300,109100,0.24395131177852053
1677,102300,277440,0.14696458580171856
1678,102300,241519,0.11202767873705521
1679,102300,182830,0.13720532498711294
1680,102300,602068,0.08364044975263561
1681,102300,300232,0.14726420810214477
1682,102300,259050,0.10348673676084438
1683,102300,165150,0.0914702166580753
1684,102300,156190,0.09928550884822426
1685,102300,104130,0.08016048160562023
1686,102300,304790,0.15363795941081856
1687,102300,146850,0.1173429297697715
1688,102300,205700,0.06136008670922699
1689,102300,607499,0.2226425552337933
1690,102300,607685,0.12119125674493642
1691,102300,131440,0.1349921907602994
1692,102300,145200,0.04481107149482209
1693,102300,145100,0.16381273202031815
1694,102300,182000,0.0950586375786717
1695,102300,277350,0.05867146488488575
1696,102300,115300,0.06559669191104821
1697,102300,173200,0.1558755553479123
1698,102300,148100,0.2199093156167943
1699,102300,608320,0.18309944284926957
1700,102300,128101,0.29344359330570086
1701,102300,607225,0.23910218713797848
1702,102300,143100,0.22627783515159758
1703,102300,189600,0.16025502820404658
1704,102300,131200,0.15287033533904543
1705,102300,121201,0.13884202690012465
1706,102300,132100,0.23614809087977356
1707,102300,132090,0.1872145508803636
1708,102300,132300,0.16594796272900447
1709,102300,212140,0.14928142540748648
1710,102300,607516,0.28792888138282696
1711,102300,607508,0.21255757547442589
1712,102300,607501,0.22089631215321717
1713,102300,607498,0.1937388820093279
1714,102300,170900,0.12935842095105549
1715,102300,175100,0.21928500518454172
1716,102300,175505,0.1045591668212515
1717,102300,135550,0.12674485010489558
1718,102300,125700,0.1585402877820675
1719,102300,304900,0.07363210405107239
1720,102300,268320,0.17180824278583556
1721,102300,103100,0.10348673676084438
1722,102300,121200,0.24429905255113393
1723,102300,237500,0.17767423278884503
1724,102300,237450,0.1344332144844662
1725,102300,218800,0.17403064068424037
1726,102300,208085,0.11308401337761902
1727,102300,608217,0.08962214298964417
1728,102300,143500,0.16430726214768093
1729,102300,133690,0.12935842095105549
1730,102300,600803,0.22039111080712107
1731,102300,602522,0.21967924332015742
1732,102300,263800,0.15332960927315786
1733,102300,246400,0.16156861598306377
1734,102300,156000,0.1574320605865157
1735,102300,160300,0.0914702166580753
1736,102300,127750,0.23030726004361676
1737,102300,102400,0.043053084890961754
1738,102300,308350,0.22767872652244847
1739,102300,605021,0.21557272714438658
1740,102300,312910,0.13443321448446624
1741,102300,113610,0.1045591668212515
1742,102300,218200,0.10976425998969035
1743,102300,250790,0.029874047663214717
1744,102300,206200,0.14845038618082657
1745,102300,240400,0.07722986382788354
1746,102300,146110,0.241315005183904
1747,102300,230800,0.17718900099748539
1748,102300,114550,0.1979422004088903
1749,102300,145600,0.2158876619027272
1750,102300,154276,0.11700909430022725
1751,102300,217150,0.11294649172467831
1752,102300,238800,0.03880752628531664
1753,102300,107650,0.31686212526223895
1754,102300,109200,0.27282471758703386
1755,102300,260570,0.049088069367381595
1756,102300,150699,0.20613092887618156
1757,102300,175510,0.17180824278583556
1758,102300,220120,0.09778577480814292
1759,102300,192200,0.22968778911235974
1760,102300,606798,0.22304119934036162
1761,102300,137400,0.24048144481686068
1762,102300,604278,0.1327506298473556
1763,102300,179800,0.14645282888010494
1764,102300,179830,0.13699407724829618
1765,102300,606842,0.12446097204675334
1766,102300,194200,0.24527217939898235
1767,102300,125852,0.26336216566171766
1768,102300,119500,0.18202343288841116
1769,102300,600634,0.25181648258293954
1770,102300,270960,0.14785682300395334
1771,102300,260480,0.1552301051412666
1772,102300,115645,0.12935842095105549
1773,102300,147480,0.2330175717730748
1774,102300,243200,0.1558755553479123
1775,102300,278200,0.0
1776,102300,249100,0.25931282712380654
1777,102300,181460,0.2445925365424727
1778,102300,134750,0.11583309365626164
1779,137580,147530,0.09805806756909201
1780,137580,601042,0.18130943107347372
1781,137580,608622,0.10591481821704041
1782,137580,161900,0.15902760362413895
1783,137580,143465,0.39629696195060843
1784,137580,144110,0.14146557113794814
1785,137580,261515,0.14672075682126356
1786,137580,276300,0.19479547274079484
1787,137580,188030,0.16235135420816596
1788,137580,148000,0.1811743631020306
1789,137580,273300,0.3162619768424929
1790,137580,236000,0.27352483970817876
1791,137580,254400,0.11689297502987948
1792,137580,114480,0.3057481643459652
1793,137580,607681,0.12213178771319005
1794,137580,239350,0.06419407387663692
1795,137580,190300,0.3478490584657051
1796,137580,600131,0.23007892341722028
1797,137580,607631,0.2312234119422678
1798,137580,604827,0.19985201625794735
1799,137580,608105,0.09340808971963417
1800,137580,208700,0.09340808971963417
1801,137580,607682,0.14824986333222023
1802,137580,300491,0.19138975058773816
1803,137580,217200,0.09340808971963417
1804,137580,607628,0.2531848417709166
1805,137580,267740,0.06933752452815363
1806,137580,208550,0.1509892934925508
1807,137580,600807,0.31391397053161246
1808,137580,151400,0.26311740579210874
1809,137580,258360,0.08263362881372999
1810,137580,109543,0.1872489253965428
1811,137580,126200,0.31254019551113155
1812,137580,603165,0.23871213053032603
1813,137580,151590,0.1497861723788195
1814,137580,133600,0.05120915564991891
1815,137580,164230,0.3609692516845498
1816,137580,167870,0.3868223577335727
1817,137580,115000,0.07412493166611012
1818,137580,134510,0.06329621044272915
1819,137580,134520,0.06329621044272915
1820,137580,134430,0.04941662111074007
1821,137580,227300,0.1988536812099246
1822,137580,134500,0.10336227882434038
1823,137580,157950,0.1301041249666333
1824,137580,254200,0.22008113523189535
1825,137580,300494,0.1887491264658392
1826,137580,181500,0.42138640629379587
1827,137580,178600,0.2701989125029876
1828,137580,247640,0.09629111081495538
1829,137580,102500,0.18723271547352435
1830,137580,215470,0.14557847581859087
1831,137580,601518,0.2899167538069006
1832,137580,311360,0.24229737376781016
1833,137580,176807,0.30681380901251565
1834,137580,192000,0.04119262772858172
1835,137580,137750,0.2929173779361565
1836,137580,145500,0.28434135020628776
1837,137580,225755,0.07161148740394327
1838,137580,608033,0.21942686286812774
1839,137580,260970,0.08171505630757668
1840,137580,225740,0.07161148740394327
1841,137580,215140,0.1382057582043223
1842,137580,256370,0.13397282541141672
1843,137580,600351,0.09611613136669069
1844,137580,203700,0.1780695068393271
1845,137580,208300,0.08559209850218256
1846,137580,137800,0.27880093677272133
1847,137580,254500,0.2416424135398994
1848,137580,540000,0.1941839093451543
1849,137580,125310,0.27081714881176083
1850,137580,601367,0.25740242736886654
1851,137580,150600,0.15563293906372044
1852,137580,166710,0.21582351777137698
1853,137580,602080,0.257221701384241
1854,137580,167320,0.219698262925935
1855,137580,607459,0.20976613525979712
1856,137580,208230,0.14634235175124086
1857,137580,308205,0.17193776277617615
1858,137580,106400,0.06419407387663692
1859,137580,140600,0.26289867505653686
1860,137580,607850,0.13074409009212268
1861,137580,165720,0.30713957630810024
1862,137580,252320,0.040032038451271776
1863,137580,600808,0.15362746694975674
1864,137580,600631,0.1839950180484968
1865,137580,263300,0.23211051543454764
1866,137580,144700,0.29271427209411166
1867,137580,155601,0.32029421449408635
1868,137580,155600,0.26218144249288977
1869,137580,187950,0.18969276884045122
1870,137580,182280,0.2028663019509067
1871,137580,600082,0.13155870289605437
1872,137580,200170,0.03140371465106639
1873,137580,241100,0.09805806756909201
1874,137580,109350,0.22103995490304396
1875,137580,107320,0.1437066430609479
1876,137580,157300,0.24896764872145555
1877,137580,152700,0.29347669324275893
1878,137580,191390,0.2358910487801241
1879,137580,266600,0.30355796134747626
1880,137580,179600,0.1401121345794512
1881,137580,190400,0.11440107883060735
1882,137580,160750,0.13277125113594856
1883,137580,181000,0.18589743589743588
1884,137580,601608,0.07161148740394327
1885,137580,153880,0.13598207330510528
1886,137580,233810,0.06280742930213278
1887,137580,223350,0.07850928662766596
1888,137580,166760,0.16317848796612633
1889,137580,125853,0.28977823454939605
1890,137580,125851,0.23274583479638913
1891,137580,600496,0.23006608383332586
1892,137580,125850,0.2816644396486346
1893,137580,212350,0.15097027121927944
1894,137580,212112,0.1393736683345151
1895,137580,212130,0.09435641951204964
1896,137580,208750,0.04279604925109128
1897,137580,226000,0.14347141033685276
1898,137580,246300,0.19410463442478781
1899,137580,188050,0.2564102564102564
1900,137580,146255,0.27097338139856725
1901,137580,601626,0.24179735178042852
1902,137580,208920,0.24019223070763068
1903,137580,133239,0.2730353325350796
1904,137580,246470,0.049029033784546004
1905,137580,259500,0.20771604802589297
1906,137580,231090,0.243955262375063
1907,137580,268220,0.19915687670392282
1908,137580,114500,0.25780748570178824
1909,137580,137215,0.17638709168305403
1910,137580,109800,0.2505392295291566
1911,137580,143880,0.11322770341445956
1912,137580,166300,0.11466608052650103
1913,137580,114580,0.1533110351679666
1914,137580,212050,0.17614096918559582
1915,137580,125320,0.08534859274986485
1916,137580,168600,0.33968311024337866
1917,137580,190310,0.11440107883060735
1918,137580,168100,0.09461635504451549
1919,137580,107550,0.08089377861617925
1920,137580,226150,0.06280742930213278
1921,137580,158280,0.037742567804819854
1922,137580,256700,0.31187690917689426
1923,137580,188470,0.1844747138778966
1924,137580,211980,0.24960031948861341
1925,137580,194070,0.259200331776637
1926,137580,600263,0.20348036394090133
1927,137580,176800,0.10699012312772821
1928,137580,184700,0.2738712815386686
1929,137580,254800,0.24730632983368095
1930,137580,102100,0.06494054168326638
1931,137580,254770,0.257907546666269
1932,137580,605055,0.10008009612817945
1933,137580,606703,0.1722439595198
1934,137580,277460,0.22871147111081871
1935,137580,266120,0.19005368014798513
1936,137580,230450,0.1582405261068229
1937,137580,104300,0.3041193871899395
1938,137580,231900,0.14504239393120907
1939,137580,608583,0.2200982131758989
1940,137580,608088,0.14678414098799655
1941,137580,165199,0.07548513560963971
1942,137580,247200,0.24141532321159373
1943,137580,601004,0.06933752452815363
1944,137580,138800,0.1815682598006407
1945,137580,275000,0.2438782603438823
1946,137580,140300,0.2527573284934108
1947,137580,264120,0.060048057676907664
1948,137580,303110,0.23329531793437602
1949,137580,601665,0.32327037808166975
1950,137580,147540,0.10699012312772821
1951,137580,103780,0.3358876491038526
1952,137580,601682,0.21095490605005554
1953,137580,137760,0.24849608171987533
1954,137580,131300,0.19882131306757464
1955,137580,144650,0.11118739749916516
1956,137580,144010,0.1426954482463482
1957,137580,310468,0.20611564746694738
1958,137580,115195,0.23454309992995195
1959,137580,254450,0.177646236673731
1960,137580,248190,0.13262397294182637
1961,137580,189800,0.28997409960785375
1962,137580,174800,0.16479205376738545
1963,137580,604416,0.18567356211855693
1964,137580,146500,0.18061123156163725
1965,137580,140850,0.08716272672808179
1966,137580,110100,0.29091964235972256
1967,137580,300125,0.18887686585995425
1968,137580,157700,0.16710199556880498
1969,137580,109100,0.23386740249984916
1970,137580,277440,0.20418796394389624
1971,137580,241519,0.06537204504606134
1972,137580,182830,0.10008009612817945
1973,137580,602068,0.09151333141298446
1974,137580,300232,0.1074172311059149
1975,137580,259050,0.1320989873168695
1976,137580,165150,0.05337605126836238
1977,137580,156190,0.15691147861521193
1978,137580,104130,0.05847053462046861
1979,137580,304790,0.19144670334917963
1980,137580,146850,0.07489308618940975
1981,137580,205700,0.06266005147845036
1982,137580,607499,0.23683273335783545
1983,137580,607685,0.12154881642416257
1984,137580,131440,0.1879801544353511
1985,137580,145200,0.0
1986,137580,145100,0.11948802984981079
1987,137580,182000,0.08089377861617925
1988,137580,277350,0.04279604925109128
1989,137580,115300,0.13397282541141672
1990,137580,173200,0.14470719035407653
1991,137580,148100,0.21701976487771416
1992,137580,608320,0.17529239786472167
1993,137580,128101,0.27746337159012147
1994,137580,607225,0.237825747077247
1995,137580,143100,0.30076001701238975
1996,137580,189600,0.11689297502987948
1997,137580,131200,0.19327783587126704
