,Drug,Disease,Class,Feature_TC,Feature_SE-SIM,Feature_PPI-SIM,Feature_Unnamed: 0,Feature_GO-SIM,Feature_TARGETSEQ-SIM,Feature_HPO-SIM,Feature_PHENO-SIM
826,DB01241,153880,0,0.5,0.1666666666666666,0.1218017549129514,27642.0,0.7165674647202097,0.0379080712201829,0.6428219859712674,0.3698001308168194
827,DB00472,273300,0,0.3684210526315789,0.1713395638629283,0.0448083615310775,5226.0,0.6062684979458101,0.0329191870215688,0.6892405189834598,0.3965312451113751
828,DB00831,188030,0,0.4375,0.1057692307692307,0.3310914970542981,4661.0,0.7028406255795848,0.1042912235471977,0.749840280572119,0.2987310457434943
829,DB01069,275000,0,0.425531914893617,0.1078431372549019,0.0164840749998607,36972.0,0.5609222840997379,0.0273925860308463,0.5930916678323873,0.4217611727935911
830,DB00335,152700,0,0.515625,0.1260869565217391,0.1218017549129514,26126.0,0.7226919042641717,0.045108493375647,0.6549652111153458,0.4170715601263645
831,DB00937,607682,0,0.3061224489795918,0.1153846153846153,0.0448083615310775,8532.0,0.7309196613712409,0.0498665135542438,0.8835004133356865,0.2960782627318961
832,DB00977,109100,0,0.5918367346938775,0.1342756183745583,0.1218017549129514,39696.0,0.8096557283584812,0.1023416371991977,0.9646886639846272,0.3691751922605921
833,DB01101,276300,1,0.7368421052631579,0.3416988416988417,0.1218017549129514,4377.0,0.9219229711436848,0.0681442156912334,0.6958597858987332,0.3433275081953083
834,DB01095,137760,0,0.4666666666666667,0.2243346007604562,0.1218017549129514,37944.0,0.7008436643271234,0.0474867456093247,0.8858162386721471,0.4000802710700342
835,DB00881,170900,0,0.0,0.0,0.0,42831.0,0.0,0.0,0.6666094785792442,0.3441236008058426
836,DB01351,607682,0,0.4426229508196721,0.0928961748633879,0.0,8532.0,0.7941519209513292,0.0505106771130169,0.8835004133356865,0.2960782627318961
837,DB00563,231090,1,0.2857142857142857,0.0934579439252336,0.0448083615310775,31317.0,0.4764505255204526,0.0616225039612111,0.5564230512051189,0.3339275108696662
838,DB00603,260570,0,0.3898305084745763,0.1295116772823779,0.1218017549129514,44594.0,0.6533404813366297,0.0519439062174554,0.6850608333118257,0.2631174057921088
839,DB00544,114480,1,0.5555555555555556,0.1947674418604651,0.3310914970542981,6066.0,0.9339498272521602,0.0628779186469813,0.8510549295559926,0.4209365032247223
840,DB00687,252320,1,0.4428571428571428,0.0897832817337461,0.1218017549129514,23111.0,0.7446642651083164,0.0861357174583336,0.5938722291046867,0.3535533905932737
841,DB00380,212130,1,0.0,0.0,0.0,29447.0,0.0,0.0,0.737995079944973,0.629940788348712
842,DB00346,155600,0,0.4545454545454545,0.160655737704918,0.1218017549129514,24344.0,0.6743291218249041,0.0449228531618031,0.8122387957595909,0.4288095277183998
843,DB01267,181500,1,0.8823529411764706,0.5087440381558028,0.1218017549129514,14957.0,0.9734705817730828,0.4676966196132704,0.7094432646310656,0.4299661254091944
844,DB01219,278200,0,0.1818181818181818,0.0508474576271186,0.1218017549129514,44844.0,0.4874474418195549,0.0227568355003181,0.5784673897199565,0.2108185106778919
845,DB00764,208550,1,0.8627450980392157,0.3455882352941176,0.3310914970542981,9867.0,0.9126347485165184,0.0474323942236542,0.7587190778064891,0.2588387888443728
846,DB00264,608583,1,0.4647887323943662,0.2971698113207547,0.1218017549129514,36201.0,0.9548145102428608,0.0535615239645609,0.7719786130142189,0.4577377082170634
847,DB00482,607459,1,0.7457627118644068,0.3864734299516908,0.0,21627.0,0.9109841343152424,0.0433115150973291,0.6900475414790523,0.3446111079222209
848,DB00598,189600,0,0.3809523809523809,0.1481481481481481,0.0448083615310775,42072.0,0.7040549600175225,0.0616137610197446,0.7893555486484163,0.4842001247062522
849,DB00876,268220,0,0.5185185185185185,0.1851851851851851,0.1218017549129514,31481.0,0.4972722670502345,0.0441270668703359,0.7057880711560349,0.3660671329108892
850,DB01400,157950,1,0.6,0.2371134020618556,0.0448083615310775,14219.0,0.6196440238138017,0.0457781446718412,0.5913429232989543,0.3535533905932737
851,DB00813,254770,0,0.3529411764705882,0.229706390328152,0.1218017549129514,35117.0,0.7233014544928081,0.0566599372738538,0.880060321021793,0.4375949744936837
852,DB01400,260570,0,0.35,0.1408450704225352,0.1218017549129514,44594.0,0.6233953961207458,0.0417713944257159,0.6850608333118257,0.2631174057921088
853,DB00775,607850,0,0.4583333333333333,0.1044776119402985,0.1218017549129514,22692.0,0.6527648579317373,0.0678337507006112,0.768649929867408,0.3389834532487511
854,DB00575,137580,1,0.4428571428571428,0.1939163498098859,0.1218017549129514,2069.0,0.9154929545227528,0.2554633264114009,0.8193268139590744,0.4213864062937958
855,DB00457,147530,1,0.9696969696969696,0.3057851239669421,0.1218017549129514,2361.0,0.9517703886745078,0.5136842119112464,0.6733173964495486,0.3600411499115478
856,DB00500,145600,0,0.352112676056338,0.1551724137931034,0.0448083615310775,44441.0,0.5874702484149752,0.0212547813162404,0.7843968293637984,0.2961744388795462
857,DB00997,247640,1,0.8596491228070176,0.3350253807106599,0.1218017549129514,15444.0,0.7159724128523164,0.0473938824894291,0.7855725508902349,0.2820380374088831
858,DB00745,146255,0,0.4285714285714285,0.3695652173913043,0.1218017549129514,30312.0,0.8296876336611185,0.0574894503939453,0.7016750067245937,0.4020573523656681
859,DB00694,208085,0,0.3787878787878788,0.1210526315789473,0.0,43521.0,0.5599497697661164,0.0328740392497908,0.6208624813809758,0.2910528808457692
860,DB00668,601682,1,0.8709677419354839,0.2434782608695652,0.1218017549129514,37826.0,0.8945756873499822,0.0795967190279557,0.8193539244449548,0.5084751798731267
861,DB01157,109100,1,0.34375,0.0806451612903225,0.0448083615310775,39696.0,0.5959566005022936,0.0616736652493206,0.9646886639846272,0.3691751922605921
862,DB00831,103780,0,0.5333333333333333,0.1666666666666666,0.3310914970542981,37707.0,0.8081636930671462,0.1711462105226985,0.8534441167100132,0.4045199174779453
863,DB00501,304790,1,0.5,0.2244897959183673,0.1218017549129514,40661.0,0.7077558583236243,0.168287833929776,0.5583792514428961,0.3024215695755182
864,DB00755,145200,1,0.0,0.0,0.0,41192.0,0.0,0.0,0.8449734537300877,0.2108185106778919
865,DB00831,181500,1,0.7959183673469388,0.5645161290322581,0.3310914970542981,14957.0,0.9551252248534144,0.2542991777350892,0.7094432646310656,0.4299661254091944
866,DB00188,208700,0,0.4426229508196721,0.2570725707257073,0.0448083615310775,8262.0,0.611879618430355,0.0803129407423249,0.8956705563161087,0.408248290463863
867,DB00264,161900,1,0.8666666666666667,0.4010152284263959,0.3310914970542981,3231.0,0.9865179854865078,0.4474494950381956,0.7308352059980889,0.2842427860477456
868,DB00585,104300,0,0.3372093023255814,0.1702127659574468,0.0164840749998607,35936.0,0.7132585421728371,0.2048581252268152,0.7542469637206164,0.4299661254091944
869,DB00328,157300,1,0.5245901639344263,0.2435897435897435,0.0,25932.0,0.8707523856112258,0.06153654807212,0.953606652384108,0.3033845513567188
870,DB01006,175100,0,0.3684210526315789,0.2266666666666666,0.3310914970542981,42894.0,0.6339301918148599,0.0588840340752949,0.6658280181868401,0.3869589974936299
871,DB01359,277440,0,0.4482758620689655,0.0619469026548672,0.0448083615310775,39797.0,0.6030564906910882,0.0355394938487659,0.5845167912965336,0.3005565448891441
872,DB01185,119500,0,0.2083333333333333,0.0454545454545454,0.0448083615310775,44802.0,0.6777040800760067,0.0403041093342738,0.5576272246882015,0.3280024332561571
873,DB00909,138800,0,0.2,0.1132075471698113,0.0,36846.0,0.6007533360381787,0.0447328578237901,0.7756425281840597,0.3340765523905304
874,DB04861,605021,0,0.2911392405063291,0.1221719457013574,0.1218017549129514,44106.0,0.7166702551426847,0.0416440608579278,0.8586671509610497,0.3912303982179758
875,DB00794,109800,0,0.4264705882352941,0.0845070422535211,0.1218017549129514,31967.0,0.5301035914922071,0.0366489120808665,0.853243547835602,0.3738694870563798
876,DB00240,277440,0,0.6923076923076923,0.03125,0.1218017549129514,39797.0,0.7543595981770591,0.0868926332066082,0.5845167912965336,0.3005565448891441
877,DB00881,254770,0,0.3974358974358974,0.1745454545454545,0.0,35117.0,0.512232941997419,0.0419403612687237,0.880060321021793,0.4375949744936837
878,DB00963,134430,0,0.375,0.025,0.0448083615310775,13472.0,0.5274610672979015,0.0402583056980352,0.8584646814936949,0.8295150620062532
879,DB00727,145200,0,0.0555555555555555,0.1306306306306306,0.1218017549129514,41192.0,0.5614794062231289,0.0420791024380263,0.8449734537300877,0.2108185106778919
880,DB00843,115000,0,0.6538461538461539,0.1761363636363636,0.1218017549129514,12716.0,0.7464618989270052,0.2335544813859104,0.668406761888069,0.314970394174356
881,DB01104,252320,1,0.4594594594594595,0.4099378881987577,0.1218017549129514,23111.0,0.9490894978518628,0.0563920095584922,0.5938722291046867,0.3535533905932737
882,DB00773,212050,0,0.3975903614457831,0.2433460076045627,0.1218017549129514,32601.0,0.6372509433660222,0.0376312833817859,0.6558371822616955,0.4177863742936747
883,DB00800,607682,0,0.3725490196078431,0.0988142292490118,0.0448083615310775,8532.0,0.7841611893971959,0.0442941478001439,0.8835004133356865,0.2960782627318961
884,DB00722,218800,0,0.3384615384615385,0.104089219330855,0.0,43469.0,0.5998129020298046,0.0419403612687237,0.7135386914999269,0.3290286060156226
885,DB00882,600808,0,0.375,0.1363636363636363,0.1218017549129514,23319.0,0.6856298542822237,0.050355676445397,0.950254618951288,0.82915619758885
886,DB00449,604827,0,0.3387096774193548,0.0,0.1218017549129514,7719.0,0.7651159963615557,0.0385897451452207,0.880060321021793,0.3721042037676254
887,DB00286,114480,1,0.5873015873015873,0.3362255965292842,0.3310914970542981,6066.0,0.9802748593582832,0.141936276281958,0.8510549295559926,0.4209365032247223
888,DB00575,150600,0,0.375,0.1981776765375854,0.1218017549129514,20757.0,0.7595475325914236,0.0844934894153382,0.6019359567491078,0.2988071523335984
889,DB00800,300491,0,0.2923076923076923,0.0988142292490118,0.0448083615310775,8801.0,0.7227426509879067,0.0442941478001439,0.6250406278757871,0.3912303982179758
890,DB01351,239350,1,0.5084745762711864,0.1627906976744186,0.0,6621.0,0.7722626607316669,0.0533515541489096,0.5747053029636655,0.4629100498862757
891,DB00659,145600,0,0.2857142857142857,0.2096069868995633,0.1218017549129514,44441.0,0.6778708046136006,0.0243624029610505,0.7843968293637984,0.2961744388795462
892,DB00710,166300,0,0.369047619047619,0.0926829268292682,0.0448083615310775,32286.0,0.4986176769037104,0.0395150675253458,0.5949728123230572,0.3338959216379956
893,DB00692,171300,1,0.5357142857142857,0.1206896551724138,0.1218017549129514,1482.0,0.9254257612531718,0.2989790544910782,0.6002177374513026,0.4453151614782895
894,DB00996,267740,1,0.1923076923076923,0.3155963302752294,0.0,9602.0,0.7326070623949578,0.1417852109688248,0.7156450191933972,0.4364357804719848
895,DB00472,164230,1,0.5531914893617021,0.5066469719350074,0.0,12207.0,0.948198836323761,0.0520063000251089,0.8654619774900252,0.3984348346977646
896,DB00014,190300,0,0.4470588235294118,0.2706333973128599,0.1218017549129514,6897.0,0.6594867060221135,0.0804595781468617,0.7453797696836211,0.3659235911651714
897,DB00983,600807,1,0.6666666666666666,0.3245283018867924,0.1218017549129514,10131.0,0.9856679137578724,0.1415469009215475,0.7841373664155871,0.3785601113241634
898,DB01041,230450,0,0.0,0.0,0.0,35802.0,0.0,0.0,0.7320996007359961,0.2697818712673558
899,DB00419,192200,0,0.3088235294117647,0.0465116279069767,0.0164840749998607,44676.0,0.4565055359396698,0.0358297845494843,0.5638982535530557,0.3418817293789138
900,DB00598,181500,0,0.5,0.2014925373134328,0.1218017549129514,14957.0,0.8709526832925341,0.4474494950381956,0.7094432646310656,0.4299661254091944
901,DB01192,240400,0,0.0,0.0,0.0,44319.0,0.0,0.0,0.8440680700587637,0.2453027908654644
902,DB00408,103100,0,0.2068965517241379,0.1385767790262172,0.0448083615310775,43251.0,0.7303363853737181,0.0439162334921632,0.6225477543325355,0.3142696805273544
903,DB00763,125851,0,0.3582089552238806,0.2054794520547945,0.0164840749998607,28557.0,0.5876379059424639,0.0451763628545881,0.8559639511871753,0.5179323973782373
904,DB01174,165199,0,0.7111111111111111,0.1524822695035461,0.0,36462.0,0.8710998573588532,0.0424854143988915,0.6352592406842641,0.4811252243246881
905,DB00428,236000,1,0.589041095890411,0.1354166666666666,0.0448083615310775,5507.0,0.4982474843352754,0.0443250983404426,0.7855725508902349,0.3022704142236171
906,DB00570,188030,1,0.4814814814814814,0.14,0.1218017549129514,4661.0,0.6914213019922336,0.0618388915923697,0.749840280572119,0.2987310457434943
907,DB01204,176807,1,0.5,0.2423208191126279,0.3310914970542981,16644.0,0.6724988106787069,0.0530229405960618,0.7969312427759248,0.4209365032247223
908,DB00302,211980,0,0.3448275862068966,0.088,0.0448083615310775,34116.0,0.4901929223363453,0.0293920402676411,0.8889270611036736,0.4312757528739214
909,DB01067,192000,0,0.3146067415730337,0.1614173228346456,0.1218017549129514,16881.0,0.7665444144483894,0.0880222687768099,0.7620866461111386,0.2858309752375147
910,DB00918,600803,0,0.4239130434782608,0.1123595505617977,0.0164840749998607,43719.0,0.468559369597999,0.0322290356800748,0.7877661214008141,0.3288087219645266
911,DB00380,254200,0,0.6833333333333333,0.1655172413793103,0.0448083615310775,14466.0,0.6079674470573768,0.032408972208039,0.5926878733060965,0.263764094129489
912,DB00257,164230,0,0.4489795918367347,0.048,0.1218017549129514,12207.0,0.6843090488363879,0.0598267500604556,0.8654619774900252,0.3984348346977646
913,DB01229,109543,0,0.5365853658536586,0.2735229759299781,0.1218017549129514,10917.0,0.766597567090425,0.0619365961064351,0.8456894580087225,0.3411615227029607
914,DB00822,600263,0,0.2714285714285714,0.0813953488372093,0.1218017549129514,34407.0,0.5451283767906482,0.0424234056789305,0.5712472131433333,0.2852416998937054
915,DB01020,134750,0,0.0,0.0,0.0,44848.0,0.0,0.0,0.6955471306516552,0.3077287274483318
916,DB00571,102500,0,0.4081632653061224,0.1449814126394052,0.1218017549129514,15686.0,0.6757370911331078,0.0625045654564773,0.5993511217389287,0.3021836115095176
917,DB00869,137760,1,0.7848101265822784,0.573394495412844,0.0060641522991769,37944.0,0.6943611803737252,0.0631646797070219,0.8858162386721471,0.4000802710700342
918,DB00213,303110,0,0.3108108108108108,0.2301587301587301,0.1218017549129514,37344.0,0.6707559749617673,0.0444275567059293,0.6247801245601536,0.4039208502592307
919,DB01029,160750,0,0.379746835443038,0.2507836990595611,0.1218017549129514,27081.0,0.7028604809892474,0.0588551240478224,0.6639944364876376,0.3768891807222045
920,DB00454,147530,1,0.6590909090909091,0.4047619047619047,0.3310914970542981,2361.0,0.9478211452970304,0.1995246968705962,0.6733173964495486,0.3600411499115478
921,DB01165,233810,0,0.5189873417721519,0.2189655172413793,0.1218017549129514,27827.0,0.6302790577326258,0.036704548159049,0.6090581865171011,0.392232270276368
922,DB00997,300125,0,0.569620253164557,0.2881944444444444,0.1218017549129514,39491.0,0.6493185450435215,0.0426590196508167,0.953606652384108,0.4626519455729923
923,DB00996,147530,1,0.65625,0.376453488372093,0.3310914970542981,2361.0,0.9041127771089664,0.1733552993046406,0.6733173964495486,0.3600411499115478
924,DB01115,275000,0,0.238095238095238,0.0856031128404669,0.0448083615310775,36972.0,0.5922773894640372,0.0418855490753391,0.5930916678323873,0.4217611727935911
925,DB00091,152700,1,0.4084507042253521,0.1807780320366132,0.1218017549129514,26126.0,0.7346934958911642,0.0696305349848662,0.6549652111153458,0.4170715601263645
926,DB00542,146255,1,0.8305084745762712,0.3902439024390244,0.1218017549129514,30312.0,0.9373083569975842,0.0398254630859745,0.7016750067245937,0.4020573523656681
927,DB00327,608088,1,0.94,0.2550724637681159,0.1218017549129514,36332.0,0.9573064636586112,0.1764304608293319,0.5550652898816151,0.5084751798731267
928,DB01105,264120,1,0.5142857142857142,0.26875,0.1218017549129514,37221.0,0.9055567843690668,0.4904968934196609,0.5835552288286259,0.4008918628686365
929,DB00794,607631,1,0.4310344827586206,0.15,0.1218017549129514,7446.0,0.794772452291677,0.1822648293239438,0.9387487723494174,0.4816466835729722
930,DB00741,233810,1,0.9,0.5968992248062015,0.1218017549129514,27827.0,0.9304985101074484,0.0493365726138878,0.6090581865171011,0.392232270276368
931,DB00471,220120,0,0.2419354838709677,0.0441176470588235,0.0448083615310775,44657.0,0.6459290344905599,0.0429504754782272,0.6830966095821411,0.2788866755113585
932,DB00804,254800,0,0.2133333333333333,0.1792114695340501,0.0,34836.0,0.6734663631241391,0.0487601856713385,0.8956705563161087,0.3182732773508591
933,DB00813,147530,1,0.723404255319149,0.3436928702010969,0.3310914970542981,2361.0,0.978773403808538,0.1764304608293319,0.6733173964495486,0.3600411499115478
934,DB00177,155601,0,0.5652173913043478,0.2159468438538206,0.1218017549129514,24141.0,0.5960369135187339,0.0459945018246057,0.8178675028515328,0.4288095277183998
935,DB00514,254400,0,0.5492957746478874,0.1044776119402985,0.1218017549129514,5787.0,0.6831335075364646,0.0521661638710566,0.5422172924675229,0.3458572319330373
936,DB00733,189800,0,0.0980392156862745,0.0,0.0060641522991769,38852.0,0.6067685820747446,0.0464703166828631,0.5919420941981873,0.3080058247521791
937,DB01364,187950,0,0.2571428571428571,0.0821917808219178,0.0448083615310775,24546.0,0.5966295007701352,0.0377241523034528,0.7025676879274592,0.3678759417637756
938,DB01248,155601,1,0.4891304347826087,0.1419354838709677,0.1218017549129514,24141.0,0.6266376351692843,0.0443580046781772,0.8178675028515328,0.4288095277183998
939,DB00408,181500,1,0.6029411764705882,0.3583333333333333,0.1218017549129514,14957.0,0.9851287370120588,0.2069580994796731,0.7094432646310656,0.4299661254091944
940,DB00552,276300,1,0.7638888888888888,0.2838709677419355,0.3310914970542981,4377.0,0.6722565613935014,0.0681442156912334,0.6958597858987332,0.3433275081953083
941,DB00764,608320,0,0.660377358490566,0.1566265060240964,0.1218017549129514,41766.0,0.6691095685061798,0.0448414894525105,0.6961025762864317,0.3077108875847005
942,DB01104,208550,0,0.3518518518518518,0.3294701986754967,0.1218017549129514,9867.0,0.8250704693690517,0.0598668015821974,0.7587190778064891,0.2588387888443728
943,DB01394,600803,0,0.3095238095238095,0.1640625,0.0448083615310775,43719.0,0.502654264583984,0.0495383908245746,0.7877661214008141,0.3288087219645266
944,DB00195,115645,0,0.3518518518518518,0.0661157024793388,0.0448083615310775,44832.0,0.6857685275273449,0.0344070646972202,0.6021234090300931,0.4216370213557839
945,DB00279,103100,0,0.3947368421052631,0.0471698113207547,0.1218017549129514,43251.0,0.6051773515933634,0.0396480384248208,0.6225477543325355,0.3142696805273544
946,DB00655,147540,0,0.5625,0.0865384615384615,0.1218017549129514,37587.0,0.814739584097976,0.156534244837871,0.8449734537300877,0.545544725589981
947,DB00302,107550,0,0.0,0.0,0.0,33371.0,0.0,0.0,0.5573212511553542,0.3928371006591931
948,DB01254,203700,0,0.4065934065934066,0.1444141689373297,0.1218017549129514,19196.0,0.6437320282620287,0.052044631100334,0.6238076139150491,0.3446111079222209
949,DB00999,607501,0,0.4235294117647059,0.252199413489736,0.0164840749998607,42702.0,0.6551555996867342,0.0395235983912087,0.9532828230287836,0.4615663313770509
950,DB01189,277460,0,0.0666666666666666,0.0989010989010989,0.1218017549129514,35531.0,0.5632383497087109,0.0431865180840268,0.6016709428938163,0.3406250292092353
951,DB00332,540000,0,0.5205479452054794,0.2472527472527472,0.0448083615310775,20094.0,0.7662555885625024,0.068931346870375,0.6078160816547251,0.3279680246763151
952,DB00268,102100,0,0.3835616438356164,0.3011049723756906,0.1218017549129514,34977.0,0.7772243993727488,0.0572522562264843,0.5668495235053923,0.3058876451607489
953,DB00580,103780,0,0.3287671232876712,0.3197674418604651,0.0448083615310775,37707.0,0.6770003573865423,0.0512206775660619,0.8534441167100132,0.4045199174779453
954,DB00396,148100,0,0.0,0.0,0.0,41687.0,0.0,0.0,0.7759566857817737,0.3162277660168379
955,DB01148,155100,1,0.417910447761194,0.0816326530612244,0.1218017549129514,594.0,0.7926405051265888,0.1995246968705962,0.8259364012459698,0.3253341926923358
956,DB00227,211980,0,0.4923076923076923,0.1117764471057884,0.0448083615310775,34116.0,0.6409443668015258,0.0395761185774238,0.8889270611036736,0.4312757528739214
957,DB00177,608622,1,0.8208955223880597,0.3984375,0.1218017549129514,2942.0,0.821604121281756,0.1420931150473859,0.8688123979026623,0.3779644730092272
958,DB00268,168600,1,0.6538461538461539,0.4325581395348837,0.1218017549129514,32912.0,0.9985016356929504,0.1770973701865545,0.7213231623333849,0.4284811816960276
959,DB06287,170900,0,0.0,0.0,0.0,42831.0,0.0,0.0,0.6666094785792442,0.3441236008058426
960,DB01225,601367,0,0.4,0.1317829457364341,0.1218017549129514,20537.0,0.6443128357290893,0.0495415396341771,0.6956121225379319,0.3251763417652765
961,DB00996,188470,0,0.4137931034482758,0.3357879234167893,0.1218017549129514,33969.0,0.7150851177449257,0.0434303629120135,0.7756425281840597,0.3276475868619675
962,DB00178,600263,0,0.4736842105263157,0.3044776119402985,0.1218017549129514,34407.0,0.5337854842413039,0.0342349794242035,0.5712472131433333,0.2852416998937054
963,DB00758,260480,0,0.2307692307692307,0.1853281853281853,0.0448083615310775,44826.0,0.4489809150079249,0.0345390606914726,0.6228565750635577,0.404145188432738
964,DB01128,107550,0,0.0,0.0,0.0,33371.0,0.0,0.0,0.5573212511553542,0.3928371006591931
965,DB01003,600807,1,0.509090909090909,0.2473684210526315,0.3310914970542981,10131.0,0.7105793982613127,0.0675537185944421,0.7841373664155871,0.3785601113241634
966,DB00754,239350,1,0.66,0.1627906976744186,0.1218017549129514,6621.0,0.9271555825194524,0.6119132549787664,0.5747053029636655,0.4629100498862757
967,DB00844,181500,0,0.6,0.2234042553191489,0.3310914970542981,14957.0,0.8163951273586044,0.1711462105226985,0.7094432646310656,0.4299661254091944
968,DB00883,181500,0,0.380281690140845,0.125,0.1218017549129514,14957.0,0.6902349499548404,0.0457854415404581,0.7094432646310656,0.4299661254091944
969,DB00502,308350,0,0.28,0.1815181518151815,0.1218017549129514,44067.0,0.7201983379550831,0.0391507741016392,0.6830966095821411,0.3723065214165387
970,DB00668,600807,1,0.8,0.1386138613861386,0.1218017549129514,10131.0,0.9597492500099984,0.1903457987617145,0.7841373664155871,0.3785601113241634
971,DB00953,192200,0,0.1549295774647887,0.0434782608695652,0.0448083615310775,44676.0,0.5360164581667897,0.0329307704782387,0.5638982535530557,0.3418817293789138
972,DB00279,179800,0,0.3255813953488372,0.0285714285714285,0.0448083615310775,44742.0,0.6154590785635804,0.0467034729484704,0.6502646392718396,0.4317296984739163
973,DB00563,276300,1,0.7384615384615385,0.2535211267605634,0.3310914970542981,4377.0,0.8602932561313824,0.0826798614121324,0.6958597858987332,0.3433275081953083
974,DB00912,600496,1,0.5921052631578947,0.3368421052631579,0.0448083615310775,28737.0,0.9625084026093268,0.0375504857489377,0.8559639511871753,0.6065414277162509
975,DB01137,208550,1,0.7916666666666666,0.3977987421383648,0.3310914970542981,9867.0,0.8656490937481471,0.0447301046465243,0.7587190778064891,0.2588387888443728
976,DB00162,231900,0,0.0,0.0,0.0,36069.0,0.0,0.0,0.7515217162516019,0.2558408596267325
977,DB00290,107550,0,0.0,0.0,0.0,33371.0,0.0,0.0,0.5573212511553542,0.3928371006591931
978,DB00590,200170,1,0.9552238805970148,0.3032786885245901,0.1218017549129514,25146.0,0.9472877916160082,0.5431315719807048,0.5911451525135378,0.294174202707276
979,DB00273,607499,1,0.2467532467532467,0.2972620599739243,0.1218017549129514,40931.0,0.6994233028354813,0.04573111798753,0.634668651572425,0.3499959826219703
980,DB00412,607459,0,0.4729729729729729,0.1543209876543209,0.3310914970542981,21627.0,0.8755917473156103,0.5443437844618747,0.6900475414790523,0.3446111079222209
981,DB01203,161900,1,0.8775510204081632,0.3687943262411347,0.3310914970542981,3231.0,0.9865179854865078,0.4474494950381956,0.7308352059980889,0.2842427860477456
982,DB00620,223350,1,0.9,0.376865671641791,0.1218017549129514,28011.0,0.9126347485165184,0.0523669494816919,0.6850608333118257,0.392232270276368
983,DB00548,133239,0,0.2833333333333333,0.0243055555555555,0.0164840749998607,30819.0,0.5587291458211898,0.0437481610937193,0.8516381191524719,0.4312757528739214
984,DB00924,176800,0,0.238095238095238,0.1545893719806763,0.0448083615310775,34551.0,0.5894131762787724,0.0344219953580621,0.704325933624523,0.4629100498862757
985,DB00995,104300,0,0.3492063492063492,0.1032608695652173,0.0448083615310775,35936.0,0.6626544336744339,0.0517512843347032,0.7542469637206164,0.4299661254091944
986,DB01148,155601,0,0.4606741573033708,0.0510204081632653,0.0448083615310775,24141.0,0.7077979462608768,0.0510243314836749,0.8178675028515328,0.4288095277183998
987,DB00790,607681,0,0.6428571428571429,0.2852941176470588,0.0448083615310775,6344.0,0.5922537071933986,0.0468544385911748,0.8835004133356865,0.498135481386718
988,DB00290,109543,1,0.6559139784946236,0.2288135593220339,0.1218017549129514,10917.0,0.7318905944245713,0.0444676914208746,0.8456894580087225,0.3411615227029607
989,DB01194,243200,0,0.5056179775280899,0.0622222222222222,0.0,44841.0,0.8984338540326602,0.0,0.6410898631968716,0.2635231383473649
990,DB00481,263800,0,0.0,0.0,0.0,43812.0,0.0,0.0,0.5912263162163532,0.3352887634508961
991,DB00653,217200,1,0.3035714285714285,0.0833333333333333,0.0448083615310775,9069.0,0.7924690542945501,0.1669588039482986,0.8144660519250358,0.2981423969999719
992,DB00548,208230,0,0.32,0.0459770114942528,0.1218017549129514,21842.0,0.6546383428361475,0.0609260244233667,0.6621966559890137,0.3165209768039984
993,DB00939,601042,0,0.3265306122448979,0.1560283687943262,0.0448083615310775,2652.0,0.7441638071575107,0.046215612945884,0.6988455824030889,0.3843711067980367
994,DB00035,147530,0,0.6091954022988506,0.3319502074688796,0.1218017549129514,2361.0,0.740908269802953,0.043959295881892,0.6733173964495486,0.3600411499115478
995,DB01351,300232,0,0.4411764705882353,0.1194968553459119,0.0,40191.0,0.7479831634269536,0.0475909657700676,0.5895232187394118,0.4564354645876384
996,DB01174,601682,0,0.4137931034482758,0.1048034934497816,0.0,37826.0,0.7654824348132734,0.0505106771130169,0.8193539244449548,0.5084751798731267
997,DB00412,125850,1,0.746031746031746,0.3622047244094488,0.1218017549129514,28916.0,0.957849018753248,0.0460383003623834,0.8426045897064796,0.6065414277162509
998,DB00572,115645,0,0.3050847457627119,0.0238095238095238,0.0164840749998607,44832.0,0.6573682937173101,0.0289433808272212,0.6021234090300931,0.4216370213557839
999,DB00540,109200,0,0.2962962962962963,0.0915032679738562,0.0164840749998607,44571.0,0.5412964768423548,0.0568269922979305,0.6077303822948118,0.4075557568177074
1000,DB01098,144700,0,0.4772727272727273,0.1724137931034483,0.1218017549129514,23937.0,0.6173776591705289,0.0485404344514453,0.7380926134128352,0.449190111337038
1001,DB00590,208700,0,0.4705882352941176,0.3089430894308943,0.1218017549129514,8262.0,0.7555264490601972,0.0518464600771398,0.8956705563161087,0.408248290463863
1002,DB01275,250790,0,0.0,0.0,0.0,44252.0,0.0,0.0,0.6335658617741315,0.1951800145897066
1003,DB00889,133239,0,0.5,0.1428571428571428,0.0,30819.0,0.4183930882910077,0.0420886615637404,0.8516381191524719,0.4312757528739214
1004,DB00489,608583,1,0.7230769230769231,0.2971698113207547,0.1218017549129514,36201.0,0.9548145102428608,0.0479700090576823,0.7719786130142189,0.4577377082170634
1005,DB00641,144010,1,0.9333333333333332,0.7054263565891473,0.3310914970542981,38292.0,0.8699886721387979,0.046535358416351,0.6425333572880954,0.2690691175985249
1006,DB00394,146850,0,0.7924528301886793,0.0744186046511627,0.0,40752.0,0.0,0.0,0.9688140823808082,0.3086066999241838
1007,DB01156,140850,0,0.2888888888888888,0.0942307692307692,0.0448083615310775,39282.0,0.7198594199379172,0.0528156471927822,0.5487127861292977,0.3333333333333333
