,Unnamed: 0,Drug,Disease,Class,Feature_TC_HPO-SIM,Feature_TC_PHENO-SIM,Feature_SE-SIM_HPO-SIM,Feature_SE-SIM_PHENO-SIM,Feature_PPI-SIM_HPO-SIM,Feature_PPI-SIM_PHENO-SIM,Feature_Unnamed: 0_HPO-SIM,Feature_Unnamed: 0_PHENO-SIM,Feature_GO-SIM_HPO-SIM,Feature_GO-SIM_PHENO-SIM,Feature_TARGETSEQ-SIM_HPO-SIM,Feature_TARGETSEQ-SIM_PHENO-SIM
594,594,DB00619,247640,1,0.8611022756836667,0.7961173386514129,0.8611022756836667,0.599096385029408,0.8611022756836667,0.575405506624935,200.27730775102805,200.27730775102805,0.949816703840514,0.949816703840514,0.8611022756836667,0.4459811786663946
595,595,DB00619,276300,1,0.8264323961649893,0.7961173386514129,0.8264323961649893,0.599096385029408,0.8264323961649893,0.575405506624935,200.21238722916223,200.21238722916223,0.949816703840514,0.949816703840514,0.8264323961649893,0.4459811786663946
596,596,DB00619,131440,1,0.8611022756836667,0.0,0.8611022756836667,0.0,0.8611022756836667,0.0,180.2480092805921,0.0,0.8611022756836667,0.0,0.8611022756836667,0.0
597,597,DB00619,607685,1,0.7753892776255981,0.0,0.7753892776255981,0.0,0.7753892776255981,0.0,156.88866916378512,0.0,0.7753892776255981,0.0,0.7753892776255981,0.0
598,598,DB00647,147530,1,0.8382736442849094,0.8382736442849094,0.4905114715879725,0.4905114715879725,1.0,1.0,360.2179895563241,360.2179895563241,1.0,1.0,1.0,1.0
599,599,DB00882,270960,1,0.6343592113955621,0.0,0.3191865376841487,0.0,0.7774884384843592,0.0,18.093900809862514,0.0,0.7774884384843592,0.0,0.7774884384843592,0.0
600,600,DB00704,103780,1,0.7174787916226248,0.690596174998875,0.4053833547836717,0.4053833547836717,0.6219315560073597,0.2116798562241516,312.61477892127874,312.61477892127874,0.9291206170313432,0.9291206170313432,1.0,1.0
601,601,DB00995,134750,1,0.5413153163510448,0.0,0.3608857358012306,0.0,0.4643207287420062,0.0,290.52956216726204,0.0,0.6910964722778127,0.0,0.2206362868709963,0.0
602,602,DB00783,114480,1,0.8583950752789521,0.8583950752789521,0.8288730203017008,0.5798496326887551,1.0,1.0,348.00718383389733,348.00718383389733,0.9900883088685994,0.9900883088685994,1.0,1.0
603,603,DB00783,102500,1,0.9847319278346618,0.9847319278346618,0.6576614720914233,0.5798496326887551,1.0,1.0,347.9985632154248,347.9985632154248,1.0,1.0,1.0,1.0
604,604,DB00783,176807,1,0.8596470853673024,0.7006490497453707,0.8288730203017008,0.5798496326887551,0.8729757419946665,0.575405506624935,347.9985632154248,347.9985632154248,0.9900883088685994,0.9900883088685994,0.8729757419946665,0.3767443115455866
605,605,DB00783,215470,1,0.9847319278346618,0.9847319278346618,0.6682110171765663,0.5798496326887551,1.0,1.0,347.9985632154248,347.9985632154248,1.0,1.0,1.0,1.0
606,606,DB00783,311360,1,0.9847319278346618,0.9847319278346618,0.6682110171765663,0.5798496326887551,1.0,1.0,347.9985632154248,347.9985632154248,1.0,1.0,1.0,1.0
607,607,DB00588,208550,1,0.9111469032188404,0.9111469032188404,0.87104481963128,0.6168369354035544,0.87104481963128,0.575405506624935,223.5128631645168,223.5128631645168,0.9145509688028444,0.9145509688028444,0.87104481963128,0.2325169461086312
608,608,DB00588,600807,1,0.9111469032188404,0.9111469032188404,0.87104481963128,0.6168369354035544,0.87104481963128,0.575405506624935,223.4524557931732,223.4524557931732,0.9145509688028444,0.9145509688028444,0.87104481963128,0.2325169461086312
609,609,DB01018,143465,1,0.7071067811865476,0.7071067811865476,0.6703241869106485,0.5481953435729147,1.0,1.0,304.1693607186628,304.1693607186628,0.9720929838378034,0.9720929838378034,1.0,1.0
610,610,DB01018,608622,1,0.7888106377466155,0.7888106377466155,0.7628682220632321,0.5750727444570146,1.0,1.0,304.2498972883968,304.2498972883968,0.9720929838378034,0.9720929838378034,1.0,1.0
611,611,DB01018,161900,1,0.7888106377466155,0.7888106377466155,0.7628682220632321,0.5750727444570146,1.0,1.0,304.2975517482847,304.2975517482847,0.9720929838378034,0.9720929838378034,1.0,1.0
612,612,DB00694,247640,1,0.9801960588196068,0.9801960588196068,0.8815374283020492,0.5285164225816898,1.0,1.0,359.0626686248516,359.0626686248516,1.0,1.0,1.0,1.0
613,613,DB00694,276300,1,0.9271726499455306,0.9271726499455306,0.8264323961649893,0.5310850045437943,1.0,1.0,359.02646142032484,359.02646142032484,1.0,1.0,1.0,1.0
614,614,DB00694,601626,1,0.9801960588196068,0.9801960588196068,0.8815374283020492,0.5285164225816898,1.0,1.0,359.0417802986165,359.0417802986165,1.0,1.0,1.0,1.0
615,615,DB00694,148000,1,0.8003905296791061,0.8003905296791061,0.7948787409308561,0.4739932526146643,0.8131904213195391,0.3490010815355038,300.11409917027106,284.2463720085095,0.8277236086100037,0.8277236086100037,0.8131904213195391,0.1794074140337843
616,616,DB00694,223350,1,0.9801960588196068,0.9801960588196068,0.803862779864188,0.5285164225816898,1.0,1.0,346.84146234266746,346.84146234266746,1.0,1.0,1.0,1.0
617,617,DB01013,151590,1,0.90267093384844,0.90267093384844,0.355490683947732,0.355490683947732,1.0,1.0,339.8617365929857,339.8617365929857,1.0,1.0,1.0,1.0
618,618,DB00563,114480,1,0.8893494744548575,0.7569898994472571,0.8893494744548575,0.502139504851751,0.8893494744548575,0.575405506624935,334.39647127324776,334.39647127324776,0.8893494744548575,0.8652069394621564,0.8893494744548575,0.24728331971116
619,619,DB00563,247640,1,0.886325307598872,0.7822661302315617,0.886325307598872,0.502139504851751,0.886325307598872,0.3490010815355038,338.3962174729499,338.3962174729499,0.886325307598872,0.8093734473230775,0.886325307598872,0.2413625450377947
620,620,DB00563,182280,1,0.8539063015797719,0.7462988847080342,0.8539063015797719,0.4685212856658182,0.8539063015797719,0.3490010815355038,329.07445965920846,329.07445965920846,0.8539063015797719,0.7524112817381577,0.8539063015797719,0.2280531660952364
621,621,DB00563,236000,1,0.886325307598872,0.7805097067294234,0.886325307598872,0.502139504851751,0.886325307598872,0.3490010815355038,338.3962174729499,338.3962174729499,0.886325307598872,0.8093734473230775,0.886325307598872,0.2268745463300489
622,622,DB00563,276300,1,0.8593378488473195,0.8593378488473195,0.8341821059569267,0.502139504851751,0.8341821059569267,0.575405506624935,338.3962174729499,338.3962174729499,0.9275199491824326,0.9275199491824326,0.8341821059569267,0.2875410603933504
623,623,DB00563,254400,1,0.7363540537455626,0.7363210405107239,0.7363540537455626,0.4404490675008355,0.7363540537455626,0.3490010815355038,328.89207956410263,328.89207956410263,0.7612386810812514,0.7612386810812514,0.7363540537455626,0.2248568172925673
624,624,DB00563,151590,1,0.922842412957094,0.563092506371473,0.922842412957094,0.4571750310428261,0.922842412957094,0.3490010815355038,338.69160013203754,338.69160013203754,0.922842412957094,0.7495120953492419,0.922842412957094,0.2875410603933504
625,625,DB00563,601626,1,0.9196137547953068,0.7525058539579369,0.9196137547953068,0.502139504851751,0.9196137547953068,0.3490010815355038,329.0911727773931,329.0911727773931,0.9196137547953068,0.7524112817381577,0.9196137547953068,0.2268745463300489
626,626,DB00563,268220,1,0.8379465407739296,0.7525058539579369,0.8379465407739296,0.502139504851751,0.8379465407739296,0.2116798562241516,328.89359981611074,328.89359981611074,0.8379465407739296,0.7524112817381577,0.8379465407739296,0.2173239255119564
627,627,DB00563,233810,1,0.6984302957695782,0.6984302957695782,0.6660509357981967,0.4011123148307851,0.6660509357981967,0.3490010815355038,328.99240112805035,328.99240112805035,0.7677482941330523,0.7677482941330523,0.6660509357981967,0.2865762068971281
628,628,DB00563,109543,1,0.9196137547953068,0.7805097067294234,0.9196137547953068,0.4907521740502822,0.9196137547953068,0.3490010815355038,338.3962174729499,338.3962174729499,0.9196137547953068,0.8093734473230775,0.9196137547953068,0.231390900669571
629,629,DB00563,133239,1,0.922842412957094,0.0,0.922842412957094,0.0,0.922842412957094,0.0,312.5589735141488,0.0,0.922842412957094,0.0,0.922842412957094,0.0
630,630,DB00563,114500,1,0.9237118315987958,0.8911327886790068,0.9237118315987958,0.4552514536059853,0.9237118315987958,0.575405506624935,329.02735448591505,329.02735448591505,0.9237118315987958,0.8652069394621564,0.9237118315987958,0.24728331971116
631,631,DB00563,273300,1,0.7922438537848824,0.7805097067294234,0.7922438537848824,0.4685212856658182,0.7922438537848824,0.2116798562241516,329.07445965920846,329.07445965920846,0.7922438537848824,0.7568008975201886,0.7922438537848824,0.2173239255119564
632,632,DB00563,231090,1,0.7459376992786455,0.5345224838248488,0.7459376992786455,0.3057089202578714,0.7459376992786455,0.2116798562241516,248.7351108388941,86.66602563865497,0.7459376992786455,0.6902539572653333,0.7459376992786455,0.2482388043018478
633,633,DB00563,208920,1,0.6522936339130926,0.6020797289396148,0.6522936339130926,0.3906371751349359,0.6522936339130926,0.2116798562241516,280.8558785462963,157.9841764228304,0.7677482941330523,0.7677482941330523,0.6522936339130926,0.231390900669571
634,634,DB00563,246470,1,0.8425296692433764,0.7525058539579369,0.8425296692433764,0.4907521740502822,0.8425296692433764,0.3490010815355038,285.1088531806941,259.2720578851489,0.8425296692433764,0.776908295649465,0.8425296692433764,0.2268745463300489
635,635,DB00563,223350,1,0.803862779864188,0.7547319081399414,0.803862779864188,0.4907521740502822,0.803862779864188,0.3490010815355038,338.69160013203754,338.69160013203754,0.8065244458689109,0.8065244458689109,0.803862779864188,0.2306879228323741
636,636,DB00563,137215,1,0.7725149460959606,0.7356469741582815,0.7725149460959606,0.502139504851751,0.7725149460959606,0.575405506624935,329.02735448591505,329.02735448591505,0.8652069394621564,0.8652069394621564,0.7725149460959606,0.24728331971116
637,637,DB00563,259500,1,0.8911327886790068,0.8911327886790068,0.8379465407739296,0.502139504851751,0.8379465407739296,0.0,328.94680421004244,328.94680421004244,0.8652069394621564,0.8652069394621564,0.8379465407739296,0.24728331971116
638,638,DB00563,109800,1,0.9237118315987958,0.6837634587578277,0.9237118315987958,0.502139504851751,0.9237118315987958,0.0,328.89359981611074,328.89359981611074,0.9237118315987958,0.7524112817381577,0.9237118315987958,0.1789340468845742
639,639,DB00232,215140,1,0.9180725150319788,0.9180725150319788,0.5567764362830022,0.5567764362830022,1.0,1.0,249.4313532818198,249.49348688893664,0.9671504483093324,0.9671504483093324,1.0,1.0
640,640,DB01403,147530,1,0.7669649888473704,0.7669649888473704,0.3333333333333333,0.3333333333333333,1.0,1.0,270.1814205307241,270.1814205307241,0.9781784254637114,0.9781784254637114,1.0,1.0
641,641,DB01259,114480,1,0.7549122287513162,0.7549122287513162,0.6966230941808088,0.4916891718944415,0.6966230941808088,0.575405506624935,295.5571010820075,295.5571010820075,0.8652305231475264,0.8652305231475264,0.6966230941808088,0.2464318314782136
642,642,DB01259,276300,1,0.7549122287513162,0.7549122287513162,0.6966230941808088,0.5912643198561531,0.6966230941808088,0.575405506624935,295.5672512305787,295.5672512305787,0.8896071023682992,0.8896071023682992,0.6966230941808088,0.3575722891534137
643,643,DB01162,147530,1,0.9773555548504416,0.9773555548504416,0.6407301996630448,0.6035216736754583,1.0,1.0,357.8854565360264,357.8854565360264,1.0,1.0,1.0,1.0
644,644,DB01162,144110,1,0.7262070946279412,0.7071067811865476,0.7262070946279412,0.4976133515281192,0.8755373799565234,0.3490010815355038,349.7913663885945,349.7913663885945,0.9251509705505284,0.9251509705505284,0.8755373799565234,0.4758708339552517
645,645,DB01162,600082,1,0.9773555548504416,0.9773555548504416,0.7638219602895928,0.6035216736754583,1.0,1.0,352.22719940402106,352.22719940402106,1.0,1.0,1.0,1.0
646,646,DB01162,608622,1,0.9773555548504416,0.9773555548504416,0.7628682220632321,0.6393427281885602,1.0,1.0,357.8435412299627,357.8435412299627,1.0,1.0,1.0,1.0
647,647,DB01162,161900,1,0.9773555548504416,0.9773555548504416,0.7638219602895928,0.6393427281885602,1.0,1.0,357.8840594382488,357.8840594382488,1.0,1.0,1.0,1.0
648,648,DB01162,157950,1,0.7231326373626488,0.6302858668672515,0.7231326373626488,0.3982721301511975,0.7231326373626488,0.2116798562241516,354.5842636102172,354.5842636102172,0.8482795856205836,0.8482795856205836,0.7231326373626488,0.3828183382719763
649,649,DB01162,200170,1,0.9773555548504416,0.9773555548504416,0.6820257265058846,0.6035216736754583,1.0,1.0,357.8854565360264,357.8854565360264,1.0,1.0,1.0,1.0
650,650,DB00401,179600,1,0.951661902861773,0.951661902861773,0.7999253306411896,0.5581736189974618,1.0,1.0,159.78735869899094,159.78735869899094,0.991503432271425,0.991503432271425,1.0,1.0
651,651,DB00401,608622,1,0.951661902861773,0.951661902861773,0.7999253306411896,0.5972647203701474,1.0,1.0,159.89684174492004,159.89684174492004,0.991503432271425,0.991503432271425,1.0,1.0
652,652,DB00401,161900,1,0.951661902861773,0.951661902861773,0.7628682220632321,0.5972647203701474,1.0,1.0,159.9874995116806,159.9874995116806,0.991503432271425,0.991503432271425,1.0,1.0
653,653,DB01133,602080,1,0.652499159698674,0.6291528696058958,0.652499159698674,0.3618734322278729,0.652499159698674,0.3490010815355038,341.2154744439355,341.2154744439355,0.8626727001099148,0.8626727001099148,0.652499159698674,0.3388694673586822
654,654,DB01133,167320,1,0.652499159698674,0.6291528696058958,0.652499159698674,0.3618734322278729,0.652499159698674,0.3490010815355038,341.2154744439355,341.2154744439355,0.8626727001099148,0.8626727001099148,0.652499159698674,0.3388694673586822
655,655,DB00620,208550,1,0.9801960588196068,0.9801960588196068,0.678653163738883,0.6747734056230804,1.0,1.0,338.9070669077292,338.9070669077292,1.0,1.0,1.0,1.0
656,656,DB00620,114580,1,0.766522020346571,0.580479561861682,0.766522020346571,0.3798187661003168,0.7891780391105995,0.3490010815355038,335.3192508640087,335.3192508640087,0.8387516208622633,0.8387516208622633,0.7891780391105995,0.2059309649587523
657,657,DB00620,104130,1,0.766522020346571,0.7427813527082074,0.766522020346571,0.4050462936504913,1.0,1.0,338.9557493243034,338.9557493243034,0.9017169318180628,0.9017169318180628,1.0,1.0
658,658,DB00620,151590,1,0.9801960588196068,0.9801960588196068,0.826829604205517,0.6525191568069094,1.0,1.0,338.8244383157744,338.8244383157744,1.0,1.0,1.0,1.0
659,659,DB00620,133600,1,0.9801960588196068,0.9801960588196068,0.826829604205517,0.6525191568069094,1.0,1.0,338.8244383157744,338.8244383157744,1.0,1.0,1.0,1.0
660,660,DB00620,147540,1,0.9393364366277244,0.9393364366277244,0.8808840365120563,0.6747734056230804,1.0,1.0,338.87903446510234,338.87903446510234,1.0,1.0,1.0,1.0
661,661,DB00620,148100,1,0.8808840365120563,0.0,0.8808840365120563,0.0,0.8808840365120563,0.0,298.5131317689276,0.0,0.8808840365120563,0.0,0.8808840365120563,0.0
662,662,DB00620,152700,1,0.9801960588196068,0.9801960588196068,0.7990196929676637,0.6525191568069094,0.8092992098818247,0.575405506624935,322.40192307118764,322.40192307118764,0.8803674907568682,0.8803674907568682,0.8092992098818247,0.2129619624172183
663,663,DB00620,173200,1,0.8167129922346866,0.0,0.8167129922346866,0.0,0.8167129922346866,0.0,276.7669102435952,0.0,0.8167129922346866,0.0,0.8167129922346866,0.0
664,664,DB00620,181000,1,0.9801960588196068,0.9801960588196068,0.6624828425981697,0.6525191568069094,0.7341776857301359,0.3490010815355038,338.81410832490434,338.81410832490434,0.8803674907568682,0.8803674907568682,0.7341776857301359,0.2055534671905156
665,665,DB00620,165199,1,0.6470189270368247,0.6123724356957945,0.6197085075740211,0.3816520186050666,0.6299199301767405,0.3490010815355038,338.82886535831034,338.82886535831034,0.7366213387942935,0.7366213387942935,0.6299199301767405,0.2061427173273596
666,666,DB00620,223350,1,0.9801960588196068,0.9801960588196068,0.6958519452959395,0.6525191568069094,0.7135988877423891,0.3490010815355038,338.8982148079273,338.8982148079273,0.8803674907568682,0.8803674907568682,0.7135988877423891,0.2288382605284612
667,667,DB00620,188030,1,0.9801960588196068,0.9801960588196068,0.7990196929676637,0.6525191568069094,0.8384126853742095,0.3490010815355038,322.40192307118764,322.40192307118764,0.8803674907568682,0.8803674907568682,0.8384126853742095,0.2288382605284612
668,668,DB01320,217200,1,0.816496580927726,0.816496580927726,0.8451542547285166,0.8451542547285166,1.0,1.0,331.77854059598246,331.77854059598246,1.0,1.0,1.0,1.0
669,669,DB01320,239350,1,0.816496580927726,0.816496580927726,0.6653652272724693,0.5564148840746572,1.0,1.0,327.93596935987364,327.93596935987364,0.9628891849633852,0.9628891849633852,1.0,1.0
670,670,DB00963,212350,1,0.6594059453559473,0.5080005080007619,0.5033524567099036,0.1581138830084189,0.742887677228722,0.3490010815355038,344.6476461547358,344.6476461547358,0.7600505085578494,0.7600505085578494,0.742887677228722,0.1887248561641134
671,671,DB00963,115645,1,0.5816670891128635,0.0,0.5033524567099036,0.0,0.6965647671391558,0.0,267.4709156534622,0.0,0.659127467658993,0.0,0.6965647671391558,0.0
672,672,DB01275,145500,1,0.9022472046300384,0.5948496901286524,0.9022472046300384,0.4472135954999579,0.9022472046300384,0.2116798562241516,247.29941366691511,247.29941366691511,0.9022472046300384,0.7282376402348338,0.9022472046300384,0.2351035008405851
673,673,DB01275,608622,1,0.9022472046300384,0.6546536707079771,0.9022472046300384,0.4809288065886704,0.9022472046300384,0.575405506624935,266.78080890498853,266.78080890498853,0.9022472046300384,0.8020590114861039,0.9022472046300384,0.5959328248434285
674,674,DB01275,161900,1,0.7628682220632321,0.6546536707079771,0.7628682220632321,0.4809288065886704,0.7628682220632321,0.575405506624935,273.52696393591617,273.52696393591617,0.8020590114861039,0.8020590114861039,0.7628682220632321,0.5959328248434285
675,675,DB00928,601004,1,0.951189731211342,0.951189731211342,0.6642899508422776,0.6642899508422776,1.0,1.0,144.03818938045563,144.03818938045563,1.0,1.0,1.0,1.0
676,676,DB00928,247200,1,0.951189731211342,0.951189731211342,0.6642899508422776,0.6642899508422776,1.0,1.0,144.03818938045563,144.03818938045563,1.0,1.0,1.0,1.0
677,677,DB00928,258360,1,0.7559289460184544,0.7559289460184544,0.6123582027595248,0.4915182743980922,0.6123582027595248,0.3490010815355038,144.6962335377117,144.6962335377117,0.7758167141952637,0.7758167141952637,0.8098377505782843,0.1939878433866047
678,678,DB00280,115000,1,0.7483314773547883,0.7483314773547883,0.5084322977157767,0.5084322977157767,1.0,1.0,309.13750985605094,309.13750985605094,0.966894620011877,0.966894620011877,1.0,1.0
679,679,DB00585,109350,1,0.9168313422570846,0.9168313422570846,0.7366878175536747,0.531609533071195,1.0,1.0,224.43707358633955,224.43707358633955,1.0,1.0,1.0,1.0
680,680,DB00585,304790,1,0.9168313422570846,0.9168313422570846,0.6945680500557733,0.531609533071195,1.0,1.0,224.43707358633955,224.43707358633955,1.0,1.0,1.0,1.0
681,681,DB00585,190310,1,0.9168313422570846,0.9168313422570846,0.6941215128271906,0.531609533071195,1.0,1.0,224.43707358633955,224.43707358633955,1.0,1.0,1.0,1.0
682,682,DB00585,600263,1,0.7366878175536747,0.7028341935438669,0.7366878175536747,0.531609533071195,1.0,1.0,224.43707358633955,224.43707358633955,1.0,1.0,1.0,1.0
683,683,DB01254,247640,1,0.8264323961649893,0.8027729719194864,0.8264323961649893,0.599096385029408,0.8264323961649893,0.575405506624935,141.56623891309678,141.56623891309678,0.949816703840514,0.949816703840514,0.8264323961649893,0.4459811786663946
684,684,DB01254,276300,1,0.8264323961649893,0.7961173386514129,0.8264323961649893,0.599096385029408,0.8264323961649893,0.575405506624935,141.4743793059365,141.4743793059365,0.949816703840514,0.949816703840514,0.8264323961649893,0.4459811786663946
685,685,DB01254,223350,1,0.803862779864188,0.7745966692414834,0.803862779864188,0.4947088457924146,0.803862779864188,0.3490010815355038,141.44256784999345,141.44256784999345,0.8541213994359285,0.8541213994359285,0.803862779864188,0.2503911660475483
686,686,DB00371,601042,1,0.5557542722306026,0.5099019513592785,0.5087867861548142,0.4181210050035453,0.8359698453910218,0.3490010815355038,353.88274894377093,353.88274894377093,0.9645910866693456,0.9645910866693456,0.8359698453910218,0.5932607466028732
687,687,DB00371,200170,1,0.6352234031660235,0.6352234031660235,0.5087867861548142,0.4472135954999579,0.7075909877047719,0.3490010815355038,353.88274894377093,353.88274894377093,0.873122949622307,0.873122949622307,0.7075909877047719,0.2517921892880264
688,688,DB01104,164230,1,0.9303020893720626,0.6756639246921762,0.9303020893720626,0.6617087793011412,1.0,1.0,353.539248174796,353.539248174796,0.9978323705302936,0.9978323705302936,1.0,1.0
689,689,DB01104,167870,1,0.9303020893720626,0.677834389404565,0.9303020893720626,0.6617087793011412,1.0,1.0,353.60712662501584,353.60712662501584,0.9978323705302936,0.9978323705302936,1.0,1.0
690,690,DB01104,131300,1,0.6549269437945662,0.5962847939999438,0.6549269437945662,0.6301068134654773,1.0,1.0,353.5152047649436,353.5152047649436,0.9978323705302936,0.9978323705302936,1.0,1.0
691,691,DB01104,252320,1,0.677834389404565,0.677834389404565,0.6549269437945662,0.6301068134654773,1.0,1.0,353.5406624421016,353.5406624421016,0.9742122447659252,0.9742122447659252,1.0,1.0
692,692,DB01067,600496,1,0.9251831987164354,0.8913588210957502,0.9251831987164354,0.593295878967653,1.0,1.0,258.11431575951,258.11431575951,1.0,1.0,1.0,1.0
693,693,DB01067,125851,1,0.9251831987164354,0.8913588210957502,0.9251831987164354,0.593295878967653,1.0,1.0,258.11431575951,258.11431575951,1.0,1.0,1.0,1.0
694,694,DB01067,125853,1,0.8913588210957502,0.8913588210957502,0.8748649186070642,0.593295878967653,1.0,1.0,258.11431575951,258.11431575951,1.0,1.0,1.0,1.0
695,695,DB01067,125850,1,0.9179349594096956,0.8913588210957502,0.9179349594096956,0.593295878967653,1.0,1.0,258.11431575951,258.11431575951,1.0,1.0,1.0,1.0
696,696,DB00989,605055,1,0.8263242333205232,0.6729265849104531,0.8263242333205232,0.6885998414880858,0.8263242333205232,0.2116798562241516,343.48362406379727,343.48362406379727,0.9384032228609576,0.9384032228609576,0.8263242333205232,0.2336792146320113
697,697,DB00989,104300,1,0.8684739280603744,0.6729265849104531,0.8684739280603744,0.6885998414880858,0.8684739280603744,0.2116798562241516,343.48362406379727,343.48362406379727,0.9384032228609576,0.9384032228609576,0.8684739280603744,0.2336792146320113
698,698,DB00989,168100,1,0.805407576525366,0.6546536707079771,0.805407576525366,0.6426845869171514,0.805407576525366,0.2116798562241516,359.57335830119564,359.57335830119564,0.827748321247944,0.827748321247944,0.805407576525366,0.2319331199145546
699,699,DB00989,125320,1,0.8684739280603744,0.6729265849104531,0.8684739280603744,0.6885998414880858,0.8684739280603744,0.2116798562241516,359.57335830119564,359.57335830119564,0.9384032228609576,0.9384032228609576,0.8684739280603744,0.2336792146320113
700,700,DB00575,137580,1,0.9051667326846884,0.6654751256486923,0.9051667326846884,0.4403593416857259,1.0,1.0,228.72909740564276,228.72909740564276,0.9568139602465846,0.9568139602465846,1.0,1.0
701,701,DB00575,147530,1,0.7831739870816349,0.6432675209026768,0.7831739870816349,0.5379235095509951,1.0,1.0,228.84929538890876,228.84929538890876,0.9555136663057106,0.9555136663057106,1.0,1.0
702,702,DB00575,144110,1,0.7595374821484111,0.588348405414552,0.7595374821484111,0.4976133515281192,0.7595374821484111,0.3490010815355038,228.72253933532656,228.72253933532656,0.9436899775825216,0.9436899775825216,0.7595374821484111,0.7167176654103388
703,703,DB00575,143465,1,0.9051667326846884,0.7071067811865476,0.9051667326846884,0.5481953435729147,1.0,1.0,228.67662757702195,228.67662757702195,0.9720929838378034,0.9720929838378034,1.0,1.0
704,704,DB00575,608622,1,0.8136537404364448,0.7319250547113999,0.8136537404364448,0.5481953435729147,1.0,1.0,228.78374068101957,228.78374068101957,1.0,1.0,1.0,1.0
705,705,DB00575,161900,1,0.7628682220632321,0.7319250547113999,0.7628682220632321,0.5481953435729147,1.0,1.0,228.84711053452256,228.84711053452256,1.0,1.0,1.0,1.0
706,706,DB00575,601042,1,0.8744746321952062,0.8744746321952062,0.7842163004953244,0.501119822231354,1.0,1.0,228.84929538890876,228.84929538890876,0.966724250023591,0.966724250023591,1.0,1.0
707,707,DB00575,607554,1,0.8136537404364448,0.6546536707079771,0.8136537404364448,0.5077524002897476,1.0,1.0,228.6875597840862,228.6875597840862,0.9263645054696376,0.9263645054696376,1.0,1.0
708,708,DB00575,171300,1,0.7747372054131018,0.7319250547113999,0.7747372054131018,0.469237132203465,1.0,1.0,228.6285196557945,228.6285196557945,1.0,1.0,1.0,1.0
709,709,DB00575,102300,1,0.8097683401426283,0.6140433049287882,0.8097683401426283,0.483576419861591,1.0,1.0,228.65694828716664,228.65694828716664,0.9391782069889174,0.9391782069889174,1.0,1.0
710,710,DB01400,254200,1,0.8591246929842246,0.8591246929842246,0.5442079568867695,0.5048781642974013,1.0,1.0,52.630789467763066,52.630789467763066,0.9743470130392924,0.9743470130392924,1.0,1.0
711,711,DB01400,157950,1,0.7745966692414834,0.7745966692414834,0.5442079568867695,0.3982721301511975,0.7216479937406114,0.2116798562241516,54.58021619598075,54.58021619598075,0.7871747098413424,0.7871747098413424,0.7216479937406114,0.2139582778764149
712,712,DB01229,114480,1,0.9728456051340169,0.9728456051340169,0.9225263842058896,0.6142192107706632,1.0,1.0,185.7121428447801,185.7121428447801,1.0,1.0,1.0,1.0
713,713,DB01229,148000,1,0.8133141863530539,0.8003905296791061,0.7788618666712872,0.514272051884003,1.0,1.0,185.7040656528553,185.7040656528553,0.889018947593926,0.889018947593926,1.0,1.0
714,714,DB01229,194070,1,0.9225263842058896,0.7917484901417817,0.9225263842058896,0.5937795070260664,1.0,1.0,185.40765895722865,185.40765895722865,0.9225263842058896,0.8755555762431217,1.0,1.0
715,715,DB00547,233810,1,0.9695359714832658,0.9695359714832658,0.6267831705280087,0.6267831705280087,1.0,1.0,327.5912086732488,327.5912086732488,1.0,1.0,1.0,1.0
716,716,DB00899,147530,1,0.8320502943378437,0.8320502943378437,0.5138530371810842,0.5138530371810842,1.0,1.0,359.12811084625497,359.12811084625497,1.0,1.0,1.0,1.0
717,717,DB01086,147530,1,0.753370803500884,0.753370803500884,0.4990886235978735,0.3665083330689156,1.0,1.0,291.05154182721657,291.05154182721657,1.0,1.0,1.0,1.0
718,718,DB01086,166760,1,0.5773502691896257,0.5773502691896257,0.4990886235978735,0.2557744333346542,0.6826495119779216,0.3490010815355038,275.5358415887124,275.5358415887124,0.8239615838652766,0.8239615838652766,0.6826495119779216,0.190032235558437
719,719,DB00697,160750,1,0.7008804972488953,0.4404881959216031,0.7008804972488953,0.4673230195461177,0.7069621937692553,0.2116798562241516,359.2909684364471,359.2909684364471,0.8756896687558005,0.8756896687558005,0.7069621937692553,0.2150395894167748
720,720,DB00697,190400,1,0.7736239165191909,0.5322906474223771,0.7736239165191909,0.5219539227133918,0.8205591974072002,0.2116798562241516,308.4776559614855,289.3371735536241,0.8279115644936131,0.8279115644936131,0.8205591974072002,0.17176096105167
721,721,DB00697,157300,1,0.7421469256475458,0.673145600891813,0.7421469256475458,0.5711916901965592,0.7421469256475458,0.3490010815355038,359.2909684364471,359.2909684364471,0.9374524970742512,0.9374524970742512,0.7421469256475458,0.544381120018084
722,722,DB00697,601042,1,0.8744746321952062,0.8744746321952062,0.7736239165191909,0.5219539227133918,1.0,1.0,359.2909684364471,359.2909684364471,0.966724250023591,0.966724250023591,1.0,1.0
723,723,DB00697,200170,1,0.7008804972488953,0.6271032028034079,0.7008804972488953,0.5278615073083401,0.7008804972488953,0.3490010815355038,359.2909684364471,359.2909684364471,0.8788732566963906,0.8788732566963906,0.7008804972488953,0.4802013932677714
724,724,DB00788,147530,1,0.8997354108424374,0.8997354108424374,0.7706310590059855,0.6567895774291853,1.0,1.0,233.91237675676763,233.91237675676763,1.0,1.0,1.0,1.0
